"","replicate_id","time_step","exploitation","prop_tm_above101","cohort_abund_101","lg_abund_ge95","lg_abund_avg2","prop_new_mature_ge101_gam","prop_new_mature_ge101_ogive","prop_new_mature_ge101_sim","prop_mature_ge101_stock","ogive_year_star"
"81",1,8,0.2,0.385679718855772,5195.12398335488,2887.88699444352,2669.88703653594,112.544793424011,0.411653567420025,0.15505220842725,0.385679718855772,1990
"91",1,9,0.2,0.409954749950168,3217.01382230934,3586.12830248194,3237.00764846273,126.408194571167,0.4436246330069,0.212177881955898,0.409954749950168,1990
"101",1,10,0.2,0.48463522121799,1817.51987852921,4546.19817228699,4066.16323738447,141.906465552649,0.546218672214774,0.312286318017058,0.48463522121799,1990
"111",1,11,0.2,0.605888277442545,1146.33430857343,5639.66348502563,5092.93082865631,157.704533225034,0.673226341239371,0.435846292727191,0.605888277442545,1990
"121",1,12,0.2,0.736187310899222,683.687663993845,6120.73273270349,5880.19810886456,169.651456822859,0.781016935926684,0.541289381525415,0.736187310899222,1990
"131",1,13,0.2,0.804805855772446,896.963928355302,5550.84776909201,5835.79025089775,168.379294132681,0.810195379861566,0.518928121121689,0.804805855772446,1990
"141",1,14,0.2,0.805337086213156,895.065887280974,4361.7713829395,4956.30957601575,156.691002721217,0.81815759337507,0.352857840488646,0.805337086213156,1998
"151",1,15,0.2,0.722410773854193,695.122250146459,2938.60947201421,3650.19042747685,139.962742202378,0.760776468125102,0.242665662702274,0.722410773854193,1998
"161",1,16,0.2,0.632872609967408,1145.70703397422,2054.61446226814,2496.61196714118,123.183571339742,0.704724162016798,0.217351371202717,0.632872609967408,1998
"171",1,17,0.2,0.61821134537587,1444.00543931413,1649.13209770496,1851.87327998655,113.657126701588,0.677359638683872,0.252914051957156,0.61821134537587,1998
"181",1,18,0.2,0.51761521756419,1817.26602481794,1371.05434109504,1510.0932194,107.91949458734,0.539541339902368,0.12850116532406,0.51761521756419,1998
"191",1,19,0.2,0.425759692597246,1469.33582921343,1234.82016356145,1302.93725232825,106.277023311963,0.473207217358129,0.112955979531769,0.425759692597246,1998
"201",1,20,0.2,0.380668173604143,1564.76563915964,1286.32115908349,1260.57066132247,105.408665444335,0.437313690653672,0.133408957363024,0.380668173604143,1998
"211",1,21,0.2,0.493214380577434,1058.39918753603,1635.68767241845,1461.00441575097,109.69226589088,0.555233828721455,0.261486645413944,0.493214380577434,1990
"221",1,22,0.2,0.561277648078554,1045.37844960371,1867.7879236703,1751.73779804438,113.599732794917,0.618796442563351,0.28890648697512,0.561277648078554,1990
"231",1,23,0.2,0.564611669054459,2839.99045780985,1996.04322079077,1931.91557223054,110.259575379732,0.585924893860895,0.233868770417295,0.564611669054459,1998
"241",1,24,0.2,0.525926038144732,2600.47070232811,1918.67395244812,1957.35858661945,111.363444407649,0.553291377129701,0.190354209206378,0.525926038144732,1998
"251",1,25,0.2,0.45162655157199,2009.6910769525,1768.37097368006,1843.52246306409,111.738035251163,0.489168109581158,0.129563090197262,0.45162655157199,1998
"261",1,26,0.2,0.396202986817382,1594.29195621522,1761.25702557345,1764.81399962676,112.019161354405,0.450013426816293,0.131664230316738,0.396202986817382,1998
"271",1,27,0.2,0.456249105795681,1592.24323431103,2120.47353227173,1940.86527892259,114.366644032962,0.531665947931019,0.228377096341915,0.456249105795681,1998
"281",1,28,0.2,0.545553087696823,1551.28628111138,2499.49946790346,2309.9865000876,119.405715505208,0.619731058444083,0.283924625762206,0.545553087696823,1990
"291",1,29,0.2,0.622052641435676,2566.44653067268,2794.33890913774,2646.9191885206,120.641204493392,0.658072150586346,0.316124345369267,0.622052641435676,1990
"301",1,30,0.2,0.634780700728327,4644.74026777642,2774.15458871182,2784.24674892478,115.824565339467,0.620864557090722,0.258566780970883,0.634780700728327,1990
"311",1,31,0.2,0.441767717035655,7648.28375635067,2333.71384655589,2553.93421763386,103.162161277545,0.430056258695009,0.0939452147092695,0.441767717035655,1998
"321",1,32,0.2,0.308861677727032,4584.73066253854,2012.93587460343,2173.32486057966,107.893007535677,0.356336313490092,0.082461019298875,0.308861677727032,1998
"331",1,33,0.2,0.278703411596031,2652.13984359872,2216.08047701919,2114.50817581131,113.287899677716,0.341548066827482,0.118829669669086,0.278703411596031,1998
"341",1,34,0.2,0.438148857643248,1704.31134185905,3898.57452335656,3057.32750018787,128.853926089673,0.542241682317705,0.307760984717473,0.438148857643248,1990
"351",1,35,0.2,0.623031379372257,1140.3030025885,5266.76149295112,4582.66800815384,150.938901871117,0.721313050351443,0.460921939847877,0.623031379372257,1990
"361",1,36,0.2,0.723256098077504,2387.76113287588,5746.91670973378,5506.83910134245,159.240362032412,0.760060144067001,0.435535650090714,0.723256098077504,1990
"371",1,37,0.2,0.740359305141921,2915.50290604291,5288.50809807954,5517.71240390666,157.69816823986,0.745171530840456,0.308611946914046,0.740359305141921,1998
"381",1,38,0.2,0.642408095744134,3022.33852324497,4027.40748289321,4657.95779048637,145.924636212889,0.653151702035893,0.172948311471988,0.642408095744134,1998
"391",1,39,0.2,0.485421210050162,2562.77476232785,2896.13752851062,3461.77250570191,131.487955321518,0.547682893746485,0.115524661439654,0.485421210050162,1998
"401",1,40,0.2,0.43807104998201,2924.8288415811,2733.53767063503,2814.83759957283,121.728531108658,0.518443644700562,0.172527849507348,0.43807104998201,1998
"411",1,41,0.2,0.472700301863107,3783.02487305554,2989.21382183484,2861.37574623493,119.604366761401,0.528909438972178,0.208612254961118,0.472700301863107,1990
"421",1,42,0.2,0.498205174763984,5932.1697330111,3475.86573960612,3232.53978072048,117.670570245265,0.522037343589055,0.212408216231011,0.498205174763984,1990
"431",1,43,0.2,0.526747560387814,5915.34115809955,3876.98167257157,3676.42370608884,123.626633759661,0.536116330547316,0.226366483047526,0.526747560387814,1990
"441",1,44,0.2,0.456682411188333,5195.12398335488,3790.36986405741,3833.67576831449,128.01956438966,0.455495706099287,0.164203344732639,0.456682411188333,1990
"451",1,45,0.2,0.42244336619674,3217.01382230934,4059.49108274656,3924.93047340199,135.555428830523,0.474299048570444,0.189669353336148,0.42244336619674,1998
"461",1,46,0.2,0.482940903600724,1817.51987852921,4736.864930548,4398.17800664728,146.321229479519,0.546866696007742,0.285853530916304,0.482940903600724,1990
"471",1,47,0.2,0.603199021896255,1146.33430857343,5714.61669228422,5225.74081141611,159.470492981337,0.673389443923062,0.422249624973469,0.603199021896255,1990
"481",1,48,0.2,0.736609893814378,683.687663993845,6149.93642230171,5932.27655729296,170.343938232646,0.781011244419482,0.521717306239304,0.736609893814378,1990
"491",1,49,0.2,0.805080849243522,896.963928355302,5561.89558386506,5855.91600308338,168.646904049395,0.810195379861566,0.512654878359417,0.805080849243522,1990
"501",1,50,0.2,0.805408919610276,895.065887280974,4365.96479247032,4963.93018816769,156.792333164148,0.818354652487671,0.35311796735631,0.805408919610276,1998
"52",1,5,0.4,0.268745784883494,3738.22020258291,1024.44453166258,766.862555313298,91.89706012254,0.359491559977035,0.157200045465371,0.268745784883494,1990
"62",1,6,0.4,0.321351566674521,5921.56582957028,1574.18395144799,1299.31424155528,91.998574877151,0.385060594962849,0.159605008898888,0.321351566674521,1990
"72",1,7,0.4,0.363792427704239,5915.8761990549,2057.12604945235,1815.65500045017,98.882486515404,0.419613473271675,0.186451035621497,0.363792427704239,1990
"82",1,8,0.4,0.330193860304255,5195.12398335488,2317.48012580863,2187.30308763049,106.127927650103,0.379730422206347,0.14973535262384,0.330193860304255,1990
"92",1,9,0.4,0.354768196583934,3217.01382230934,2904.33463566365,2610.90738073614,118.083008066059,0.417145235767138,0.208033301857439,0.354768196583934,1990
"102",1,10,0.4,0.431251841721566,1817.51987852921,3732.86820513616,3318.60142039991,131.966218165289,0.519851097883166,0.306087141213907,0.431251841721566,1990
"112",1,11,0.4,0.552076734336623,1146.33430857343,4584.40957841348,4158.63889177482,145.281355939069,0.646976455066164,0.427594818950144,0.552076734336623,1990
"122",1,12,0.4,0.682682947609015,683.687663993845,4759.19661059811,4671.80309450579,153.583561016156,0.756636644823201,0.530825435177669,0.682682947609015,1990
"132",1,13,0.4,0.747130738878983,896.963928355302,4006.10330373522,4382.64995716667,149.05704722273,0.783526932382541,0.505364687742859,0.747130738878983,1990
"142",1,14,0.4,0.755355094967552,895.065887280974,2933.97093876857,3470.0371212519,136.928201104403,0.744247160245497,0.403920762330372,0.755355094967552,1990
"152",1,15,0.4,0.62474510925395,695.122250146459,1826.9506174913,2380.46077812994,123.079286489666,0.645560406248159,0.212410370895304,0.62474510925395,1998
"162",1,16,0.4,0.51924719060845,1145.70703397422,1303.56530293156,1565.25796021143,110.799459385718,0.584596153350177,0.231891728770038,0.51924719060845,1998
"172",1,17,0.4,0.528449608365646,1444.00543931413,1155.39791182491,1229.48160737824,105.38125297851,0.585750021863595,0.264369235432065,0.528449608365646,1998
"182",1,18,0.4,0.45143597629558,1817.26602481794,966.648089450872,1061.02300063789,101.948257202856,0.480381462510091,0.141024820956882,0.45143597629558,1990
"192",1,19,0.4,0.371102662650023,1469.33582921343,882.882081479592,924.765085465232,101.248509537959,0.385470637378253,0.136879898463934,0.371102662650023,1990
"202",1,20,0.4,0.342275516619463,1564.76563915964,989.052543556202,935.967312517897,101.09245036142,0.381052570332945,0.168851339327709,0.342275516619463,1990
"212",1,21,0.4,0.4559830718546,1058.39918753603,1346.88498452316,1167.96876403968,105.795803009622,0.533168273808888,0.313623053036572,0.4559830718546,1990
"222",1,22,0.4,0.506554090627192,1045.37844960371,1489.33476525528,1418.10987488922,109.163518937887,0.585695029074858,0.31575723295538,0.506554090627192,1990
"232",1,23,0.4,0.517305786483153,2839.99045780985,1536.81112205889,1513.07294365709,104.69027094256,0.551164330803205,0.273537848724715,0.517305786483153,1990
"242",1,24,0.4,0.482845170668455,2600.47070232811,1437.86713580241,1487.33912893065,105.113647293686,0.50599179421909,0.22603838663404,0.482845170668455,1990
"252",1,25,0.4,0.407334528277365,2009.6910769525,1293.78321487561,1365.82517533901,105.386146874344,0.433587321829454,0.172552421683484,0.407334528277365,1990
"262",1,26,0.4,0.35322324328842,1594.29195621522,1320.81432736663,1307.29877112112,105.935631602746,0.391842238208921,0.178011683112217,0.35322324328842,1990
"272",1,27,0.4,0.428552633264029,1592.24323431103,1709.94055297445,1515.37744017054,108.708978965786,0.499741493216847,0.294217762106294,0.428552633264029,1990
"282",1,28,0.4,0.504484894174185,1551.28628111138,2009.97437357614,1859.95746327529,113.421728822403,0.590394579006477,0.34312304594549,0.504484894174185,1990
"292",1,29,0.4,0.564608227294739,2566.44653067268,2175.39005895298,2092.68221626456,113.271576336528,0.62722018797277,0.345328805901025,0.564608227294739,1990
"302",1,30,0.4,0.562933076701648,4644.74026777642,2076.4854081314,2125.93773354219,107.071102653762,0.586175273072422,0.270882557260528,0.562933076701648,1990
"312",1,31,0.4,0.383271623421728,7648.28375635067,1638.23137273047,1857.35839043094,93.8998689973139,0.357970909315756,0.110316909065885,0.383271623421728,1990
"322",1,32,0.4,0.244438842092111,4584.73066253854,1420.08013545143,1529.15575409095,99.3275616657681,0.273658219480942,0.0822344341261775,0.244438842092111,1998
"332",1,33,0.4,0.240949519472431,2652.13984359872,1721.41393303676,1570.7470342441,106.057567491123,0.305958675366058,0.135345690504305,0.240949519472431,1990
"342",1,34,0.4,0.417319153967666,1704.31134185905,3373.99619037328,2547.70506170502,122.077532489071,0.531174629141141,0.371140948567596,0.417319153967666,1991
"352",1,35,0.4,0.577587782308851,1140.3030025885,4409.88782046247,3891.94200541787,141.754394064428,0.696781212876174,0.50345741746315,0.577587782308851,1990
"362",1,36,0.4,0.663327251707624,2387.76113287588,4422.16929955695,4416.02856000971,144.735974051062,0.730854648841077,0.451220332744508,0.663327251707624,1990
"372",1,37,0.4,0.692896022758989,2915.50290604291,3795.24698392358,4108.70814174026,138.962793294852,0.702757971909955,0.346760118472015,0.692896022758989,1990
"382",1,38,0.4,0.578064483680711,3022.33852324497,2670.17553410576,3232.71125901467,126.973289596563,0.554910665149009,0.193089332854172,0.578064483680711,1990
"392",1,39,0.4,0.384274442387039,2562.77476232785,1856.64094174276,2263.40823792426,115.553437250582,0.420308339034465,0.124811216399827,0.384274442387039,1998
"402",1,40,0.4,0.363740616386365,2924.8288415811,2019.65547640296,1938.14820907286,110.071288556337,0.434109117431272,0.194960817831119,0.363740616386365,1998
"412",1,41,0.4,0.409987884895989,3783.02487305554,2354.43528427372,2187.04538033834,110.637869937287,0.4990323399096,0.220547708222388,0.409987884895989,1990
"422",1,42,0.4,0.435034933408605,5932.1697330111,2746.82727941588,2550.6312818448,108.603307819116,0.490783608619338,0.20937007921832,0.435034933408605,1990
"432",1,43,0.4,0.463456158531042,5915.34115809955,3044.45624292453,2895.6417611702,113.244661979212,0.506009266560241,0.221109061071218,0.463456158531042,1990
"442",1,44,0.4,0.381863097705899,5195.12398335488,2848.17936631204,2946.31780461828,116.220462991111,0.417347870395981,0.15802854937713,0.381863097705899,1990
"452",1,45,0.4,0.374241663149687,3217.01382230934,3133.26554846461,2990.72245738832,123.133367431122,0.419139771011296,0.210199766603519,0.374241663149687,1990
"462",1,46,0.4,0.436511143260437,1817.51987852921,3806.33984475648,3469.80269661054,133.976724930978,0.520465668520055,0.306781711723254,0.436511143260437,1990
"472",1,47,0.4,0.553372569712149,1146.33430857343,4606.97318181815,4206.65651328732,145.919840979292,0.647116984284896,0.427713965889132,0.553372569712149,1990
"482",1,48,0.4,0.683001258669789,683.687663993845,4766.03167055064,4686.50242618439,153.779016415287,0.75663137281611,0.530824848123366,0.683001258669789,1990
"492",1,49,0.4,0.747221209019281,896.963928355302,4008.02827205613,4387.02997130338,149.115287789717,0.783526932382541,0.505359727228592,0.747221209019281,1990
"502",1,50,0.4,0.755390782372463,895.065887280974,2934.51893269334,3471.27360237474,136.94464245811,0.744247160245497,0.403908398311034,0.755390782372463,1990
"53",1,5,0.6,0.259076657910269,3738.22020258291,950.607247493293,729.943913228656,91.4061569931193,0.339983282343373,0.174195460919319,0.259076657910269,2003
"63",1,6,0.6,0.288906344900639,5921.56582957028,1372.57015204702,1161.58869977015,90.1672534722877,0.356793637722876,0.150666595393227,0.288906344900639,1990
"73",1,7,0.6,0.32124693646995,5915.8761990549,1731.96498891516,1552.26757048109,95.380252782849,0.390554804260252,0.187313935604599,0.32124693646995,1990
"83",1,8,0.6,0.277950322137733,5195.12398335488,1864.66994376301,1798.31746633908,100.95562856003,0.344144284362876,0.146907279083175,0.277950322137733,1990
"93",1,9,0.6,0.305759965471206,3217.01382230934,2391.35980033756,2128.01487205028,111.662039406634,0.388019438032927,0.203573516924507,0.305759965471206,1990
"103",1,10,0.6,0.382853357613769,1817.51987852921,3118.82569663162,2755.09274848459,124.473305236222,0.490230240424775,0.299783756443136,0.382853357613769,1990
"113",1,11,0.6,0.509597604638986,1146.33430857343,3771.05414093876,3444.93991878519,135.791379069681,0.616460179335723,0.454756290174571,0.509597604638986,1991
"123",1,12,0.6,0.617393898853859,683.687663993845,3714.79266397377,3742.92340245627,141.232349755379,0.726147513797045,0.555112965369438,0.617393898853859,1990
"133",1,13,0.6,0.672214219595692,896.963928355302,2866.87413299176,3290.83339848276,134.539282339137,0.748139313926932,0.498226576883263,0.672214219595692,1990
"143",1,14,0.6,0.669542282761471,895.065887280974,1957.51774326715,2412.19593812946,122.862203058664,0.703549535855518,0.379569627192526,0.669542282761471,1990
"153",1,15,0.6,0.525681206189682,695.122250146459,1124.70030237727,1541.10902282221,111.918518372284,0.554235711659467,0.240875080831402,0.525681206189682,1990
"163",1,16,0.6,0.417503112494521,1145.70703397422,873.215989370511,998.958145873892,103.26943294237,0.469600701738667,0.230096606582035,0.417503112494521,1998
"173",1,17,0.6,0.475685112753939,1444.00543931413,878.913519406456,876.064754388483,100.68190789462,0.548998914564251,0.293447285105862,0.475685112753939,1990
"183",1,18,0.6,0.381498448420084,1817.26602481794,710.666014288427,794.789766847441,98.4081831296017,0.433946432794633,0.169399591569949,0.381498448420084,1990
"193",1,19,0.6,0.300051446965626,1469.33582921343,654.478426301373,682.5722202949,98.0280976068555,0.348701190276956,0.143722949234107,0.300051446965626,1990
"203",1,20,0.6,0.285807801032328,1564.76563915964,794.977335656284,724.727880978829,98.2836228378942,0.352117862896305,0.17594419564686,0.285807801032328,1990
"213",1,21,0.6,0.41207548883732,1058.39918753603,1145.92549787757,970.451416766926,103.169436533193,0.508799014123968,0.310969935396676,0.41207548883732,1990
"223",1,22,0.6,0.447538648399517,1045.37844960371,1197.68310845043,1171.804303164,105.888420798566,0.546298316381892,0.306133838559457,0.447538648399517,1990
"233",1,23,0.6,0.448841730936829,2839.99045780985,1193.29453665952,1195.48882255498,100.467389759589,0.51288706988915,0.265931921093507,0.448841730936829,1990
"243",1,24,0.6,0.410691470969838,2600.47070232811,1090.99318161674,1142.14385913813,100.523623698681,0.466849881461542,0.218833453460434,0.410691470969838,1990
"253",1,25,0.6,0.333224311903039,2009.6910769525,959.517044200413,1025.25511290858,100.857624153718,0.392519945095527,0.166041616709685,0.333224311903039,1990
"263",1,26,0.6,0.288216273079551,1594.29195621522,1019.25967159154,989.388357895976,101.708411749246,0.35700782093469,0.173007608357047,0.288216273079551,1990
"273",1,27,0.6,0.380494050303331,1592.24323431103,1428.13974475676,1223.69970817415,104.830572193858,0.474773872406591,0.289372415635815,0.380494050303331,1990
"283",1,28,0.6,0.450752006429625,1551.28628111138,1641.85399729999,1534.99687102837,109.100763512662,0.55615328671344,0.334317633876222,0.450752006429625,1990
"293",1,29,0.6,0.500521975389808,2566.44653067268,1706.13406931189,1673.99403330594,107.704325545736,0.590248537929218,0.336073446105619,0.500521975389808,1990
"303",1,30,0.6,0.4884216035292,4644.74026777642,1562.88830337746,1634.51118634467,100.536657821409,0.544498851037679,0.2626097912272,0.4884216035292,1990
"313",1,31,0.6,0.300448097208332,7648.28375635067,1147.78914998131,1355.33872667938,87.224568657419,0.313840480155828,0.105026606143725,0.300448097208332,1990
"323",1,32,0.6,0.20251835213952,4584.73066253854,1029.34809237356,1088.56862117743,93.4691229422475,0.235711083383429,0.0915086319320569,0.20251835213952,1990
"333",1,33,0.6,0.209932080084866,2652.13984359872,1397.13114468881,1213.23961853119,101.303830643866,0.282600621981051,0.145199689968254,0.209932080084866,1990
"343",1,34,0.6,0.392102641706242,1704.31134185905,2996.78061248063,2196.95587858472,117.413659118446,0.524785488524414,0.384629680146788,0.392102641706242,1991
"353",1,35,0.6,0.543692802487606,1140.3030025885,3713.48589583842,3355.13325415953,134.616507048299,0.669261481826378,0.555421089840665,0.543692802487606,1991
"363",1,36,0.6,0.592745223897908,2387.76113287588,3366.81681534635,3540.15135559239,133.089531047892,0.693554024291871,0.471786621239275,0.592745223897908,1990
"373",1,37,0.6,0.611249760651511,2915.50290604291,2698.31328499253,3032.56505016944,124.653436782288,0.662398425614573,0.338224979294314,0.611249760651511,1990
"383",1,38,0.6,0.468664237684142,3022.33852324497,1743.20454138497,2220.75891318875,113.517470381099,0.498593580528593,0.176815647678721,0.468664237684142,1990
"393",1,39,0.6,0.301791073636064,2562.77476232785,1209.44595608813,1476.32524873655,105.087681176433,0.326106437937245,0.137432400566621,0.301791073636064,1990
"403",1,40,0.6,0.338952671400553,2924.8288415811,1603.48875424017,1406.46735516415,103.001586628149,0.396762313980361,0.245162144366435,0.338952671400553,2003
"413",1,41,0.6,0.374944117936524,3783.02487305554,1929.56246881164,1766.52561152591,105.046264750532,0.46510894069825,0.242985371986056,0.374944117936524,1990
"423",1,42,0.6,0.381906348941235,5932.1697330111,2215.24972458462,2072.40609669813,102.244400048253,0.455156574157836,0.234563371488811,0.381906348941235,1990
"433",1,43,0.6,0.403784379489277,5915.34115809955,2431.05903716965,2323.15438087714,105.632360150838,0.471722930152751,0.23532713188675,0.403784379489277,1990
"443",1,44,0.6,0.311871393462189,5195.12398335488,2152.87171550755,2291.9653763386,107.519610609624,0.37345207850376,0.15328374414109,0.311871393462189,1990
"453",1,45,0.6,0.315237995589155,3217.01382230934,2485.47951922879,2319.17561736817,114.203882844916,0.389670032938965,0.205710658272521,0.315237995589155,1990
"463",1,46,0.6,0.385035402056552,1817.51987852921,3142.90011501616,2814.18981712247,125.259112468188,0.490797889062656,0.300347522491921,0.385035402056552,1990
