"","sm_term","lg_term","ice_term","tocc_term","k_terms","AIC","GCV","cv_rmse","edf_total","error","dGCV","dRMSE","rmse_sd","keep_GCV","keep_RMSE"
"1","COHORT_ABUND","LG_ABUND_avg2","ICE","TOCC_avg2",4,NA,-38.9219897554805,0.0428249904141574,7.09797111023159,NA,0.569018568592817,0,0.0155649577530872,TRUE,TRUE
"2","COHORT_ABUND","LG_ABUND_lag1","ICE",NA,3,NA,-38.5887159767397,0.0484546231384667,7.02614903884393,NA,0.902292347333621,0.00562963272430927,0.0155649577530872,FALSE,TRUE
"3","COHORT_ABUND","LG_ABUND_avg2","ICE",NA,3,NA,-39.4910083240733,0.0497264928684008,6.37155221947381,NA,0,0.00690150245424338,0.0155649577530872,TRUE,TRUE
"4","COHORT_ABUND","LG_ABUND_lag1","ICE","TOCC_avg2",4,NA,-39.2529995847765,0.0537947783899009,8.42395727880121,NA,0.238008739296802,0.0109697879757435,0.0155649577530872,TRUE,TRUE
"5","COHORT_ABUND","LG_ABUND_lag1",NA,"TOCC_avg2",3,NA,-38.6518649764166,0.0603761059831431,7.17851759415588,NA,0.839143347656709,0.0175511155689857,0.0155649577530872,FALSE,TRUE
