"","YEAR","STATION_ID","LATITUDE","LONGITUDE","SAM_WTD","SAM_UNWTD"
"179",1989,"QP2726",6672.62445862074,315.234464634365,103.295112929056,103.295112929056
"180",1989,"R-22",6725.81603432866,475.721623436529,80.2661818613094,80.2661818613094
"181",1989,"R-23",6724.44463788666,438.830918475968,75.5294085050898,75.5294085050898
"182",1989,"R-24",6726.79865492278,402.823662736407,NA,NA
"183",1989,"R-25",6730.27772155951,362.823164108457,84.5032436850399,84.5032436850399
"184",1989,"R-26",6728.81029930533,328.863035012628,91.4437797234868,91.4437797234868
"185",1989,"R-27",6729.1328408097,292.918647418892,NA,NA
"186",1989,"R-28",6734.20217559021,256.518953012303,94.9426849945057,94.9426849945057
"187",1989,"R-29",6736.86016678411,212.621782757553,94.2269681340465,94.2269681340465
"188",1989,"R-30",6739.61503678322,182.777166457466,59.03143743352,59.03143743352
"189",1989,"R-31",6742.8864586179,144.154906796458,52.5809493296207,52.5809493296207
"190",1989,"R-32",6744.77616069958,108.918890934022,NA,NA
"191",1989,"S-22",6760.51935937506,473.511799506859,NA,NA
"192",1989,"S-23",6761.23389339288,436.823716471194,NA,NA
"193",1989,"S-24",6762.23349196139,400.21972130841,70.7610769814662,70.7610769814662
"194",1989,"S-25",6764.93896175505,364.602270426359,75.4131149267764,75.4131149267764
"195",1989,"S-26",6766.32088363655,329.598429275951,81.8773602391942,81.8773602391942
"196",1989,"S-27",6776.83907858782,287.694799622475,71.9828763098252,71.9828763098252
"197",1989,"S-28",6771.6883862403,252.855103536857,75.0629440482813,75.0629440482813
"198",1989,"S-29",6774.49220678275,214.675036148749,95.9298182921368,95.9298182921368
"199",1989,"S-30",6776.98364084832,179.459458281297,90.5352146814641,90.5352146814641
"200",1989,"S-31",6780.87745206589,141.638871846271,52.281215813002,52.281215813002
"201",1989,"T-25",6803.25918300679,362.860730501017,68.9324204923099,68.9324204923099
"202",1989,"T-26",6805.30338305776,327.843666875288,NA,NA
"203",1989,"T-27",6809.56228219445,285.585536775084,90.4186731885788,90.4186731885788
"204",1989,"T-28",6803.48445085454,242.743960947033,75.3553298578654,75.3553298578654
"205",1989,"T-29",6810.84923795744,217.07152651597,83.4039277621996,83.4039277621996
"206",1989,"T-30",6814.17653194641,181.167256531502,95.1568803458582,95.1568803458582
"207",1989,"U-25",6840.17979704601,357.291249285746,66.999318971483,66.999318971483
"208",1989,"U-26",6840.52399751524,324.495991307738,NA,NA
"209",1989,"U-27",6843.94390517432,289.248465023587,92.3792092083114,92.3792092083114
"210",1989,"U-28",6846.19915216655,247.866825391186,89.1043531030686,89.1043531030686
"211",1989,"U-29",6849.26390293775,211.968857840735,NA,NA
"212",1989,"V-25",6876.88707364461,344.841440932396,56.6305458110439,56.6305458110439
"213",1989,"V-26",6871.24832912549,311.268301545377,74.1544787795566,74.1544787795566
"214",1989,"V-27",6881.12721597791,280.788500037179,91.1387835944777,91.1387835944777
"215",1989,"V-28",6884.80944336691,235.335558736531,90.0222570117699,90.0222570117699
"216",1990,"A-02",6104.16661367509,758.088929887716,78.3844774760787,78.3844774760787
"217",1990,"A-04",6112.21105164731,837.306324188679,NA,NA
"218",1990,"A-05",6110.21199791934,877.426980691241,NA,NA
"219",1990,"B-01",6139.13014322743,718.297589279611,NA,NA
"220",1990,"B-02",6134.00188978839,756.047417010654,NA,NA
"221",1990,"B-07",6154.99416025983,943.355827431585,NA,NA
"222",1990,"C-01",6173.47912214971,715.139192869668,NA,NA
"223",1990,"C-02",6176.4059967418,752.854239399037,64.8050636017429,64.8050636017429
"224",1990,"C-03",6179.27180287522,790.159287887983,NA,NA
"225",1990,"C-18",6173.94417498381,679.206312835968,NA,NA
"226",1990,"D-01",6211.24309472351,711.668299348226,NA,NA
"227",1990,"D-02",6214.15912776506,749.272483056285,NA,NA
"228",1990,"D-04",6218.35861945064,825.695599544563,NA,NA
"229",1990,"D-05",6220.16896914004,861.155138473385,NA,NA
"230",1990,"D-18",6211.36009260647,673.602267499281,NA,NA
"231",1990,"E-01",6247.19111762603,708.828475761649,NA,NA
"232",1990,"E-02",6249.52549325261,745.710552648495,NA,NA
"233",1990,"E-03",6252.91471873364,785.204801968465,NA,NA
"234",1990,"E-04",6259.27919127198,822.576133700169,69.1277969307415,69.1277969307415
"235",1990,"E-05",6258.04114733343,858.103578949975,86.7669385989858,86.7669385989858
"236",1990,"E-07",6265.64566922921,932.478120783926,NA,NA
"237",1990,"E-18",6246.150902122,670.050223178557,NA,NA
"238",1990,"E-19",6246.90889021434,631.473864293168,57.9695807694382,57.9695807694382
"239",1990,"E-20",6254.16808208333,590.33273537953,NA,NA
"240",1990,"E-21",6245.37041480193,557.698122494246,NA,NA
"241",1990,"F-01",6286.07179852129,704.572422441202,NA,NA
"242",1990,"F-02",6287.72515942822,740.144287561099,NA,NA
"243",1990,"F-03",6289.4834523738,779.904648026229,NA,NA
"244",1990,"F-04",6292.64281355464,817.195819572018,NA,NA
"245",1990,"F-05",6296.45582251995,854.390345316845,NA,NA
"246",1990,"F-06",6294.21110045619,892.600462004066,98.255324887067,98.255324887067
"247",1990,"F-07",6311.46519838599,939.400961757689,92.8767872947176,92.8767872947176
"248",1990,"F-08",6308.43995095457,964.800959052633,84.9908856176188,84.9908856176188
"249",1990,"F-18",6282.96074088695,665.143960214429,NA,NA
"250",1990,"F-19",6282.35026107672,628.234555456557,NA,NA
"251",1990,"F-21",6281.29264583426,551.433562175242,NA,NA
"252",1990,"F-22",6282.1513207514,516.67366853183,NA,NA
"253",1990,"F-23",6282.94966789083,479.159121082285,61.6157926573513,61.6157926573513
"254",1990,"G-01",6322.40343831787,700.186300714915,58.3074123032013,58.3074123032013
"255",1990,"G-02",6320.25201324616,737.613657466543,60.6395979803377,60.6395979803377
"256",1990,"G-03",6327.73328910937,777.172981306097,62.8729126782273,62.8729126782273
"257",1990,"G-04",6330.08462177698,815.70690698434,104.944671419575,104.944671419575
"258",1990,"G-05",6333.41029301179,853.345307315814,106.961855043714,106.961855043714
"259",1990,"G-06",6330.99885557572,889.528125678182,106.05432455859,106.05432455859
"260",1990,"G-07",6347.62372728533,924.26540520252,105.712634918652,105.712634918652
"261",1990,"G-08",6341.39317666151,950.391191079629,NA,NA
"262",1990,"G-18",6320.40653413899,658.803644737315,NA,NA
"263",1990,"G-19",6319.80037882537,622.900513408531,68.3423619987247,68.3423619987247
"264",1990,"G-20",6319.85477888933,588.220244284246,95.4099700143209,95.4099700143209
"265",1990,"G-22",6318.51240250127,513.750861522717,NA,NA
"266",1990,"G-23",6317.39972040412,475.989157191813,NA,NA
"267",1990,"G-26",6321.05293409196,363.464211499288,NA,NA
"268",1990,"GF1918",6302.45189245072,645.944143972999,58.887112663141,58.887112663141
"269",1990,"GF2019",6299.01920246938,604.537329516385,75.4706910732684,75.4706910732684
"270",1990,"GF2120",6299.09392162679,572.622064140339,90.4056586602737,90.4056586602737
"271",1990,"GF2221",6298.37037346022,531.790076660938,NA,NA
"272",1990,"H-01",6358.22488853889,696.366772686145,87.0941795191693,87.0941795191693
"273",1990,"H-02",6360.88712308261,732.454752930092,95.7201041163678,95.7201041163678
"274",1990,"H-03",6363.25954069884,771.975685305152,101.082638062669,101.082638062669
"275",1990,"H-04",6369.29922961248,810.945423136115,113.124118495336,113.124118495336
"276",1990,"H-05",6368.16799867613,845.76213930723,118.518797042307,118.518797042307
"277",1990,"H-06",6366.08637612001,884.755863774944,112.094578645255,112.094578645255
"278",1990,"H-18",6359.25749924123,655.570724108284,73.7155410019991,73.7155410019991
"279",1990,"H-19",6358.86973702467,620.400903844636,68.7762690866411,68.7762690866411
"280",1990,"H-20",6352.68978971964,582.162118020577,99.0754785523296,99.0754785523296
"281",1990,"H-22",6357.25088219993,510.287928189454,NA,NA
"282",1990,"H-23",6354.31084515949,471.732567416745,NA,NA
"283",1990,"H-24",6354.25951718612,434.79416390474,NA,NA
"284",1990,"H-25",6356.83029031951,397.209536534215,NA,NA
"285",1990,"HG1918",6339.01799289941,644.733457486924,55.2621575183465,55.2621575183465
"286",1990,"HG2019",6337.33114413835,602.407061782758,87.4061439151742,87.4061439151742
"287",1990,"HG2120",6334.83120356122,568.091549186001,NA,NA
"288",1990,"I-01",6395.9687990662,692.685366712312,96.3710859547561,96.3710859547561
"289",1990,"I-02",6399.10985301429,731.110516062479,103.741592834032,103.741592834032
"290",1990,"I-03",6399.7903857079,767.435581252562,107.839901193449,107.839901193449
"291",1990,"I-04",6403.14124641757,807.777735199182,109.924518745841,109.924518745841
"292",1990,"I-05",6405.55026794571,842.385158089827,109.854580113801,109.854580113801
"293",1990,"I-06",6407.58502301495,879.569003416982,108.176267083005,108.176267083005
"294",1990,"I-18",6398.47007504013,653.515168942666,92.9482606295419,92.9482606295419
"295",1990,"I-19",6394.3783816821,616.345288049282,72.046807845943,72.046807845943
"296",1990,"I-20",6392.2875062415,577.542812345089,66.8643351694485,66.8643351694485
"297",1990,"I-21",6392.01917984479,543.447838726239,69.2443093992918,69.2443093992918
"298",1990,"I-22",6394.11783275173,505.380740212739,NA,NA
"299",1990,"I-23",6392.39241266962,468.262583857107,NA,NA
"300",1990,"I-24",6391.43538776548,430.562592943401,NA,NA
"301",1990,"I-25",6392.52065219695,394.167789333175,NA,NA
"302",1990,"IH1918",6379.61873068855,640.428053738147,76.9966702912891,76.9966702912891
"303",1990,"IH2019",6375.28652715637,599.274458723645,69.42667639843,69.42667639843
"304",1990,"IH2120",6372.19455777184,563.40618225694,92.7980468896128,92.7980468896128
"305",1990,"IH2221",6374.64252889498,526.289880914954,90.5342760167933,90.5342760167933
"306",1990,"J-01",6432.70903521698,689.736088068345,98.7111991094536,98.7111991094536
"307",1990,"J-02",6434.54574704209,727.512618018106,103.91304159922,103.91304159922
"308",1990,"J-03",6437.62210178531,764.534082388632,106.105113405537,106.105113405537
"309",1990,"J-04",6443.94538552687,800.363085343716,106.609113374363,106.609113374363
"310",1990,"J-05",6443.58179127911,839.944557236289,NA,NA
"311",1990,"J-18",6434.58530922778,649.542795768162,93.4164131676285,93.4164131676285
"312",1990,"J-19",6430.94292372169,613.093167902454,91.9296767297713,91.9296767297713
"313",1990,"J-20",6427.23592118386,576.566076017412,66.4429320541012,66.4429320541012
"314",1990,"J-21",6428.00183989963,539.089363319539,71.0604438597382,71.0604438597382
"315",1990,"J-22",6430.27838576319,500.88628994862,NA,NA
"316",1990,"J-23",6429.08232942896,464.369090313577,56.2515403338729,56.2515403338729
"317",1990,"J-24",6428.71304801601,425.290373724694,NA,NA
"318",1990,"J-25",6425.12632286991,388.099035533196,NA,NA
"319",1990,"J-26",6434.35029477653,352.774008639953,NA,NA
"320",1990,"JI1918",6415.55557090239,636.76365241925,91.3478561721847,91.3478561721847
"321",1990,"JI2019",6410.58572396674,597.87685741554,72.2286498887297,72.2286498887297
"322",1990,"JI2120",6408.89986435614,563.303998683269,60.0937839578896,60.0937839578896
"323",1990,"JI2221",6409.77199463891,522.370131017125,67.5801240531636,67.5801240531636
"324",1990,"K-01",6470.09849254776,685.354147404452,100.74157289058,100.74157289058
"325",1990,"K-02",6471.46146499468,723.245053243226,103.150328390551,103.150328390551
"326",1990,"K-03",6477.12343390219,758.433046917498,104.521810794337,104.521810794337
"327",1990,"K-18",6474.00169173308,647.861301114375,97.9197695337307,97.9197695337307
"328",1990,"K-19",6467.16641003141,609.481727907411,93.1431232698104,93.1431232698104
"329",1990,"K-20",6464.26869727187,574.365674608899,90.478593593149,90.478593593149
"330",1990,"K-21",6465.94256138496,536.282333980064,95.2769670075317,95.2769670075317
"331",1990,"K-22",6469.08310475653,489.672875288929,100.211933089701,100.211933089701
"332",1990,"K-23",6467.16281696708,462.245949582234,87.7348741791896,87.7348741791896
"333",1990,"K-24",6463.83792043441,424.859247096147,NA,NA
"334",1990,"K-25",6466.34302643483,386.158468921295,NA,NA
"335",1990,"L-01",6507.28078046798,682.235383068197,NA,NA
"336",1990,"L-02",6504.69968268167,717.549651415909,NA,NA
"337",1990,"L-18",6510.2818997107,645.479256190767,NA,NA
"338",1990,"L-19",6505.67818139249,603.884741171372,96.3909821892344,96.3909821892344
"339",1990,"L-20",6499.64840052396,570.962841543956,94.8612585083519,94.8612585083519
"340",1990,"L-21",6502.21026945126,530.348773883392,98.9748962229413,98.9748962229413
"341",1990,"L-22",6502.15888414746,495.716224847316,95.8903590937335,95.8903590937335
"342",1990,"L-23",6503.61814189725,458.825637146108,90.2332465755656,90.2332465755656
"343",1990,"L-24",6501.32448276318,420.562441147392,NA,NA
"344",1990,"L-25",6504.56754718108,384.802341725298,NA,NA
"345",1990,"M-01",6543.41954406642,678.643501830441,NA,NA
"346",1990,"M-18",6546.87432186191,641.434555147102,NA,NA
"347",1990,"M-19",6542.90445522326,604.516033472193,NA,NA
"348",1990,"M-20",6540.76709646471,568.09109709569,95.3691244992653,95.3691244992653
"349",1990,"M-21",6540.55605155458,529.627833740175,99.6810274305027,99.6810274305027
"350",1990,"M-22",6541.23744949486,492.782474234104,97.5961415772734,97.5961415772734
"351",1990,"M-23",6541.15475255699,455.432328589448,96.732821268979,96.732821268979
"352",1990,"M-24",6541.29450200598,416.916574494695,72.9448997638086,72.9448997638086
"353",1990,"M-25",6541.87861497533,381.281721918332,NA,NA
"354",1990,"M-26",6546.46088706651,343.850563041689,63.5483206878417,63.5483206878417
"355",1990,"M-27",6548.25218139466,306.610546840621,NA,NA
"356",1990,"M-29",6549.24136484082,228.139489724944,73.609943211046,73.609943211046
"357",1990,"N-18",6580.565134285,638.993329010916,NA,NA
"358",1990,"N-20",6577.12770013767,564.675007565324,NA,NA
"359",1990,"N-21",6577.35177169581,525.93899141675,NA,NA
"360",1990,"N-22",6578.87336577846,489.474097440784,NA,NA
"361",1990,"N-23",6576.82633301271,452.579612174543,99.0310050787841,99.0310050787841
"362",1990,"N-24",6576.63013085777,413.692162867586,98.3482307830336,98.3482307830336
"363",1990,"N-25",6578.67406995704,376.998161500752,99.4842916083127,99.4842916083127
"364",1990,"N-26",6583.28451718679,340.567479113671,97.4446894478506,97.4446894478506
"365",1990,"N-27",6581.72264744697,304.507588447561,NA,NA
