"year","latitude","longitude","name","value"
1994,56.5,-162.5,"Jan-Feb ice",-0.310633475825424
1994,56.5,-162.5,"Mar-Apr ice",-0.34492503818173
1994,56.5,-162.25,"Jan-Feb ice",-0.301172588026355
1994,56.5,-162.25,"Mar-Apr ice",-0.325634448430112
1994,56.5,-162,"Jan-Feb ice",-0.290633865844703
1994,56.5,-162,"Mar-Apr ice",-0.305974719039721
1994,56.5,-161.75,"Jan-Feb ice",-0.294761165746604
1994,56.5,-161.75,"Mar-Apr ice",-0.280230630129753
1994,56.5,-161.5,"Jan-Feb ice",-0.292492192036222
1994,56.5,-161.5,"Mar-Apr ice",-0.260501562569213
1994,56.5,-161.25,"Jan-Feb ice",-0.296092634906413
1994,56.5,-161.25,"Mar-Apr ice",-0.257324100214595
1994,56.5,-161,"Jan-Feb ice",-0.299389291116014
1994,56.5,-161,"Mar-Apr ice",-0.260056355796051
1994,56.5,-160.75,"Jan-Feb ice",-0.299453301369299
1994,56.5,-160.75,"Mar-Apr ice",-0.274349068847497
1994,56.5,-160.5,"Jan-Feb ice",-0.314160625066923
1994,56.5,-160.5,"Mar-Apr ice",-0.302517079334412
1994,56.5,-160.25,"Jan-Feb ice",-0.335340556677093
1994,56.5,-160.25,"Mar-Apr ice",-0.337881374944972
1994,56.5,-160,"Jan-Feb ice",-0.336811847538833
1994,56.5,-160,"Mar-Apr ice",-0.35577248442645
1994,56.5,-159.5,"Jan-Feb ice",-0.438349036899926
1994,56.5,-159.5,"Mar-Apr ice",-0.450888432375884
1994,56.5,-158.25,"Jan-Feb ice",-0.403782443753179
1994,56.5,-158.25,"Mar-Apr ice",-0.351805685155555
1994,56.5,-157.75,"Jan-Feb ice",-0.353321754226452
1994,56.5,-157.75,"Mar-Apr ice",-0.332203727536689
1994,56.5,-157.5,"Jan-Feb ice",-0.353316655161342
1994,56.5,-157.5,"Mar-Apr ice",-0.332201435983741
1994,56.5,-157.25,"Jan-Feb ice",-0.353337165731923
1994,56.5,-157.25,"Mar-Apr ice",-0.332194602945406
1994,56.5,-157,"Jan-Feb ice",NA
1994,56.5,-157,"Mar-Apr ice",NA
1994,56.5,-156.75,"Jan-Feb ice",NA
1994,56.5,-156.75,"Mar-Apr ice",NA
1994,56.5,-156.5,"Jan-Feb ice",NA
1994,56.5,-156.5,"Mar-Apr ice",NA
1994,56.5,-156.25,"Jan-Feb ice",NA
1994,56.5,-156.25,"Mar-Apr ice",NA
1994,56.5,-156,"Jan-Feb ice",NA
1994,56.5,-156,"Mar-Apr ice",NA
1994,56.5,-155.75,"Jan-Feb ice",NA
1994,56.5,-155.75,"Mar-Apr ice",NA
1994,56.5,-155.5,"Jan-Feb ice",NA
1994,56.5,-155.5,"Mar-Apr ice",NA
1994,56.5,-155.25,"Jan-Feb ice",NA
1994,56.5,-155.25,"Mar-Apr ice",NA
1994,56.5,-155,"Jan-Feb ice",NA
1994,56.5,-155,"Mar-Apr ice",NA
1994,56.5,-154.75,"Jan-Feb ice",NA
1994,56.5,-154.75,"Mar-Apr ice",NA
1994,56.5,-154.5,"Jan-Feb ice",NA
1994,56.5,-154.5,"Mar-Apr ice",NA
1994,56.5,-154.25,"Jan-Feb ice",NA
1994,56.5,-154.25,"Mar-Apr ice",NA
1994,56.5,-154,"Jan-Feb ice",NA
1994,56.5,-154,"Mar-Apr ice",NA
1994,56.75,-182,"Jan-Feb ice",NA
1994,56.75,-182,"Mar-Apr ice",NA
1994,56.75,-181.75,"Jan-Feb ice",NA
1994,56.75,-181.75,"Mar-Apr ice",NA
1994,56.75,-181.5,"Jan-Feb ice",NA
1994,56.75,-181.5,"Mar-Apr ice",NA
1994,56.75,-181.25,"Jan-Feb ice",NA
1994,56.75,-181.25,"Mar-Apr ice",NA
1994,56.75,-181,"Jan-Feb ice",NA
1994,56.75,-181,"Mar-Apr ice",NA
1994,56.75,-180.75,"Jan-Feb ice",NA
1994,56.75,-180.75,"Mar-Apr ice",NA
1994,56.75,-180.5,"Jan-Feb ice",NA
1994,56.75,-180.5,"Mar-Apr ice",NA
1994,56.75,-180.25,"Jan-Feb ice",NA
1994,56.75,-180.25,"Mar-Apr ice",NA
1994,56.75,-180,"Jan-Feb ice",NA
1994,56.75,-180,"Mar-Apr ice",NA
1994,56.75,-179.75,"Jan-Feb ice",NA
1994,56.75,-179.75,"Mar-Apr ice",NA
1994,56.75,-179.5,"Jan-Feb ice",NA
1994,56.75,-179.5,"Mar-Apr ice",NA
1994,56.75,-179.25,"Jan-Feb ice",NA
1994,56.75,-179.25,"Mar-Apr ice",NA
1994,56.75,-179,"Jan-Feb ice",NA
1994,56.75,-179,"Mar-Apr ice",NA
1994,56.75,-178.75,"Jan-Feb ice",NA
1994,56.75,-178.75,"Mar-Apr ice",NA
1994,56.75,-178.5,"Jan-Feb ice",NA
1994,56.75,-178.5,"Mar-Apr ice",NA
1994,56.75,-178.25,"Jan-Feb ice",NA
1994,56.75,-178.25,"Mar-Apr ice",NA
1994,56.75,-178,"Jan-Feb ice",NA
1994,56.75,-178,"Mar-Apr ice",NA
1994,56.75,-177.75,"Jan-Feb ice",NA
1994,56.75,-177.75,"Mar-Apr ice",NA
1994,56.75,-177.5,"Jan-Feb ice",NA
1994,56.75,-177.5,"Mar-Apr ice",NA
1994,56.75,-177.25,"Jan-Feb ice",NA
1994,56.75,-177.25,"Mar-Apr ice",NA
1994,56.75,-177,"Jan-Feb ice",NA
1994,56.75,-177,"Mar-Apr ice",NA
1994,56.75,-176.75,"Jan-Feb ice",NA
1994,56.75,-176.75,"Mar-Apr ice",NA
1994,56.75,-176.5,"Jan-Feb ice",NA
1994,56.75,-176.5,"Mar-Apr ice",NA
1994,56.75,-176.25,"Jan-Feb ice",NA
1994,56.75,-176.25,"Mar-Apr ice",NA
1994,56.75,-176,"Jan-Feb ice",NA
1994,56.75,-176,"Mar-Apr ice",NA
1994,56.75,-175.75,"Jan-Feb ice",NA
1994,56.75,-175.75,"Mar-Apr ice",NA
1994,56.75,-175.5,"Jan-Feb ice",NA
1994,56.75,-175.5,"Mar-Apr ice",NA
1994,56.75,-175.25,"Jan-Feb ice",NA
1994,56.75,-175.25,"Mar-Apr ice",NA
1994,56.75,-175,"Jan-Feb ice",NA
1994,56.75,-175,"Mar-Apr ice",NA
1994,56.75,-174.75,"Jan-Feb ice",NA
1994,56.75,-174.75,"Mar-Apr ice",NA
1994,56.75,-174.5,"Jan-Feb ice",NA
1994,56.75,-174.5,"Mar-Apr ice",NA
1994,56.75,-174.25,"Jan-Feb ice",NA
1994,56.75,-174.25,"Mar-Apr ice",NA
1994,56.75,-174,"Jan-Feb ice",NA
1994,56.75,-174,"Mar-Apr ice",NA
1994,56.75,-173.75,"Jan-Feb ice",NA
1994,56.75,-173.75,"Mar-Apr ice",-0.17438708671709
1994,56.75,-173.5,"Jan-Feb ice",NA
1994,56.75,-173.5,"Mar-Apr ice",-0.17437384766864
1994,56.75,-173.25,"Jan-Feb ice",NA
1994,56.75,-173.25,"Mar-Apr ice",-0.214477766674641
1994,56.75,-173,"Jan-Feb ice",NA
1994,56.75,-173,"Mar-Apr ice",-0.217522044303959
1994,56.75,-172.75,"Jan-Feb ice",-0.20664821467543
1994,56.75,-172.75,"Mar-Apr ice",-0.239142868256908
1994,56.75,-172.5,"Jan-Feb ice",-0.209986773535296
1994,56.75,-172.5,"Mar-Apr ice",-0.242112241776155
1994,56.75,-172.25,"Jan-Feb ice",-0.211763156457279
1994,56.75,-172.25,"Mar-Apr ice",-0.223725045409785
1994,56.75,-172,"Jan-Feb ice",-0.210706140445206
1994,56.75,-172,"Mar-Apr ice",-0.221067008402698
1994,56.75,-171.75,"Jan-Feb ice",-0.216209473918304
1994,56.75,-171.75,"Mar-Apr ice",-0.171977960685214
1994,56.75,-171.5,"Jan-Feb ice",-0.215123713832302
1994,56.75,-171.5,"Mar-Apr ice",-0.170904916999951
1994,56.75,-171.25,"Jan-Feb ice",-0.219180052935528
1994,56.75,-171.25,"Mar-Apr ice",-0.169321675409964
1994,56.75,-171,"Jan-Feb ice",-0.217388104511387
1994,56.75,-171,"Mar-Apr ice",-0.181303963122342
1994,56.75,-170.75,"Jan-Feb ice",-0.213368557974623
1994,56.75,-170.75,"Mar-Apr ice",-0.245112249448442
1994,56.75,-170.5,"Jan-Feb ice",-0.214762187387417
1994,56.75,-170.5,"Mar-Apr ice",-0.257045990115493
1994,56.75,-170.25,"Jan-Feb ice",-0.277452153806383
1994,56.75,-170.25,"Mar-Apr ice",-0.131215614372158
1994,56.75,-170,"Jan-Feb ice",-0.269192587271474
1994,56.75,-170,"Mar-Apr ice",-0.157084333180453
1994,56.75,-169.75,"Jan-Feb ice",-0.306001826097278
1994,56.75,-169.75,"Mar-Apr ice",-0.205653912037816
1994,56.75,-169.5,"Jan-Feb ice",-0.328169982455634
1994,56.75,-169.5,"Mar-Apr ice",-0.248698613893603
1994,56.75,-169.25,"Jan-Feb ice",-0.317696784021679
1994,56.75,-169.25,"Mar-Apr ice",-0.306535116754571
1994,56.75,-169,"Jan-Feb ice",-0.311637070640716
1994,56.75,-169,"Mar-Apr ice",-0.292626423717699
1994,56.75,-168.75,"Jan-Feb ice",-0.318163383716617
1994,56.75,-168.75,"Mar-Apr ice",-0.313276529002208
1994,56.75,-168.5,"Jan-Feb ice",-0.321175522123672
1994,56.75,-168.5,"Mar-Apr ice",-0.318555582341625
1994,56.75,-168.25,"Jan-Feb ice",-0.340791392174626
1994,56.75,-168.25,"Mar-Apr ice",-0.325895992021553
1994,56.75,-168,"Jan-Feb ice",-0.34016311057705
1994,56.75,-168,"Mar-Apr ice",-0.333060180601962
1994,56.75,-167.75,"Jan-Feb ice",-0.355282515874874
1994,56.75,-167.75,"Mar-Apr ice",-0.281433855714907
1994,56.75,-167.5,"Jan-Feb ice",-0.355712814043211
1994,56.75,-167.5,"Mar-Apr ice",-0.286622816130262
1994,56.75,-167.25,"Jan-Feb ice",-0.365781460477051
1994,56.75,-167.25,"Mar-Apr ice",-0.271278230805739
1994,56.75,-167,"Jan-Feb ice",-0.364772792799975
1994,56.75,-167,"Mar-Apr ice",-0.253353683353231
1994,56.75,-166.75,"Jan-Feb ice",-0.374784561289973
1994,56.75,-166.75,"Mar-Apr ice",-0.212297249474745
1994,56.75,-166.5,"Jan-Feb ice",-0.374351148087567
1994,56.75,-166.5,"Mar-Apr ice",-0.205922899692782
1994,56.75,-166.25,"Jan-Feb ice",-0.380891954361624
1994,56.75,-166.25,"Mar-Apr ice",-0.120574914660103
1994,56.75,-166,"Jan-Feb ice",-0.377063021284021
1994,56.75,-166,"Mar-Apr ice",-0.111419939440241
1994,56.75,-165.75,"Jan-Feb ice",-0.376363336497328
1994,56.75,-165.75,"Mar-Apr ice",-0.134253927158298
1994,56.75,-165.5,"Jan-Feb ice",-0.373317899085036
1994,56.75,-165.5,"Mar-Apr ice",-0.150817443148752
1994,56.75,-165.25,"Jan-Feb ice",-0.375743270085609
1994,56.75,-165.25,"Mar-Apr ice",-0.236893905191925
1994,56.75,-165,"Jan-Feb ice",-0.375759355360379
1994,56.75,-165,"Mar-Apr ice",-0.255508701691108
1994,56.75,-164.75,"Jan-Feb ice",-0.386354084122719
1994,56.75,-164.75,"Mar-Apr ice",-0.319436464716229
1994,56.75,-164.5,"Jan-Feb ice",-0.389888533663942
1994,56.75,-164.5,"Mar-Apr ice",-0.327347608270174
1994,56.75,-164.25,"Jan-Feb ice",-0.398715942892852
1994,56.75,-164.25,"Mar-Apr ice",-0.360938154986259
1994,56.75,-164,"Jan-Feb ice",-0.406382603231261
1994,56.75,-164,"Mar-Apr ice",-0.364799549236165
1994,56.75,-163.75,"Jan-Feb ice",-0.419933808593087
1994,56.75,-163.75,"Mar-Apr ice",-0.370684580648784
1994,56.75,-163.5,"Jan-Feb ice",-0.427336109664929
1994,56.75,-163.5,"Mar-Apr ice",-0.357219389574163
1994,56.75,-163.25,"Jan-Feb ice",-0.421566834763647
1994,56.75,-163.25,"Mar-Apr ice",-0.346888926800112
1994,56.75,-163,"Jan-Feb ice",-0.421072245664942
1994,56.75,-163,"Mar-Apr ice",-0.339674979893668
1994,56.75,-162.75,"Jan-Feb ice",-0.396359930487721
1994,56.75,-162.75,"Mar-Apr ice",-0.342108283144154
1994,56.75,-162.5,"Jan-Feb ice",-0.388271142747731
1994,56.75,-162.5,"Mar-Apr ice",-0.330725791489179
1994,56.75,-162.25,"Jan-Feb ice",-0.358334962582736
1994,56.75,-162.25,"Mar-Apr ice",-0.340946361583676
1994,56.75,-162,"Jan-Feb ice",-0.349886456846596
1994,56.75,-162,"Mar-Apr ice",-0.327773345510164
1994,56.75,-161.75,"Jan-Feb ice",-0.327649365172628
1994,56.75,-161.75,"Mar-Apr ice",-0.314484734481151
1994,56.75,-161.5,"Jan-Feb ice",-0.315654645599638
1994,56.75,-161.5,"Mar-Apr ice",-0.287179438939382
1994,56.75,-161.25,"Jan-Feb ice",-0.292529465224861
1994,56.75,-161.25,"Mar-Apr ice",-0.2778787802585
1994,56.75,-161,"Jan-Feb ice",-0.291141712403943
1994,56.75,-161,"Mar-Apr ice",-0.274906731991423
1994,56.75,-160.75,"Jan-Feb ice",-0.297913404522084
1994,56.75,-160.75,"Mar-Apr ice",-0.290858713030992
1994,56.75,-160.5,"Jan-Feb ice",-0.293233358572531
1994,56.75,-160.5,"Mar-Apr ice",-0.304759224305625
1994,56.75,-160.25,"Jan-Feb ice",-0.328710359696745
1994,56.75,-160.25,"Mar-Apr ice",-0.349455265893211
1994,56.75,-160,"Jan-Feb ice",-0.343439984275225
1994,56.75,-160,"Mar-Apr ice",-0.376637090844486
1994,56.75,-159.75,"Jan-Feb ice",-0.410734120499124
1994,56.75,-159.75,"Mar-Apr ice",-0.428104205688828
1994,56.75,-159.5,"Jan-Feb ice",-0.445390877418907
1994,56.75,-159.5,"Mar-Apr ice",-0.456391289919584
1994,56.75,-157.75,"Jan-Feb ice",-0.353321018348343
1994,56.75,-157.75,"Mar-Apr ice",-0.332205890541285
1994,56.75,-157.5,"Jan-Feb ice",-0.353323151679547
1994,56.75,-157.5,"Mar-Apr ice",-0.332206889232229
1994,56.75,-157.25,"Jan-Feb ice",-0.353308706294187
1994,56.75,-157.25,"Mar-Apr ice",-0.332216624464144
1994,56.75,-157,"Jan-Feb ice",NA
1994,56.75,-157,"Mar-Apr ice",NA
1994,56.75,-156.75,"Jan-Feb ice",NA
1994,56.75,-156.75,"Mar-Apr ice",NA
1994,56.75,-156.5,"Jan-Feb ice",NA
1994,56.75,-156.5,"Mar-Apr ice",NA
1994,56.75,-156.25,"Jan-Feb ice",NA
1994,56.75,-156.25,"Mar-Apr ice",NA
1994,56.75,-156,"Jan-Feb ice",NA
1994,56.75,-156,"Mar-Apr ice",NA
1994,56.75,-155.75,"Jan-Feb ice",NA
1994,56.75,-155.75,"Mar-Apr ice",NA
1994,56.75,-155.5,"Jan-Feb ice",NA
1994,56.75,-155.5,"Mar-Apr ice",NA
1994,56.75,-155.25,"Jan-Feb ice",NA
1994,56.75,-155.25,"Mar-Apr ice",NA
1994,56.75,-155,"Jan-Feb ice",NA
1994,56.75,-155,"Mar-Apr ice",NA
1994,56.75,-154.75,"Jan-Feb ice",NA
1994,56.75,-154.75,"Mar-Apr ice",NA
1994,56.75,-154.5,"Jan-Feb ice",NA
1994,56.75,-154.5,"Mar-Apr ice",NA
1994,56.75,-154.25,"Jan-Feb ice",NA
1994,56.75,-154.25,"Mar-Apr ice",NA
1994,56.75,-154,"Jan-Feb ice",NA
1994,56.75,-154,"Mar-Apr ice",NA
1994,57,-182,"Jan-Feb ice",NA
1994,57,-182,"Mar-Apr ice",NA
1994,57,-181.75,"Jan-Feb ice",NA
1994,57,-181.75,"Mar-Apr ice",NA
1994,57,-181.5,"Jan-Feb ice",NA
1994,57,-181.5,"Mar-Apr ice",NA
1994,57,-181.25,"Jan-Feb ice",NA
1994,57,-181.25,"Mar-Apr ice",NA
1994,57,-181,"Jan-Feb ice",NA
1994,57,-181,"Mar-Apr ice",NA
1994,57,-180.75,"Jan-Feb ice",NA
1994,57,-180.75,"Mar-Apr ice",NA
1994,57,-180.5,"Jan-Feb ice",NA
1994,57,-180.5,"Mar-Apr ice",NA
1994,57,-180.25,"Jan-Feb ice",NA
1994,57,-180.25,"Mar-Apr ice",NA
1994,57,-180,"Jan-Feb ice",NA
1994,57,-180,"Mar-Apr ice",NA
1994,57,-179.75,"Jan-Feb ice",NA
1994,57,-179.75,"Mar-Apr ice",NA
1994,57,-179.5,"Jan-Feb ice",NA
1994,57,-179.5,"Mar-Apr ice",NA
1994,57,-179.25,"Jan-Feb ice",NA
1994,57,-179.25,"Mar-Apr ice",NA
1994,57,-179,"Jan-Feb ice",NA
1994,57,-179,"Mar-Apr ice",NA
1994,57,-178.75,"Jan-Feb ice",NA
1994,57,-178.75,"Mar-Apr ice",NA
1994,57,-178.5,"Jan-Feb ice",NA
1994,57,-178.5,"Mar-Apr ice",NA
1994,57,-178.25,"Jan-Feb ice",NA
1994,57,-178.25,"Mar-Apr ice",NA
1994,57,-178,"Jan-Feb ice",NA
1994,57,-178,"Mar-Apr ice",NA
1994,57,-177.75,"Jan-Feb ice",NA
1994,57,-177.75,"Mar-Apr ice",NA
1994,57,-177.5,"Jan-Feb ice",NA
1994,57,-177.5,"Mar-Apr ice",NA
1994,57,-177.25,"Jan-Feb ice",NA
1994,57,-177.25,"Mar-Apr ice",NA
1994,57,-177,"Jan-Feb ice",NA
1994,57,-177,"Mar-Apr ice",NA
1994,57,-176.75,"Jan-Feb ice",NA
1994,57,-176.75,"Mar-Apr ice",NA
1994,57,-176.5,"Jan-Feb ice",NA
1994,57,-176.5,"Mar-Apr ice",NA
1994,57,-176.25,"Jan-Feb ice",NA
1994,57,-176.25,"Mar-Apr ice",NA
1994,57,-176,"Jan-Feb ice",NA
1994,57,-176,"Mar-Apr ice",NA
1994,57,-175.75,"Jan-Feb ice",NA
1994,57,-175.75,"Mar-Apr ice",NA
1994,57,-175.5,"Jan-Feb ice",NA
1994,57,-175.5,"Mar-Apr ice",NA
1994,57,-175.25,"Jan-Feb ice",NA
1994,57,-175.25,"Mar-Apr ice",NA
1994,57,-175,"Jan-Feb ice",NA
1994,57,-175,"Mar-Apr ice",NA
1994,57,-174.75,"Jan-Feb ice",NA
1994,57,-174.75,"Mar-Apr ice",NA
1994,57,-174.5,"Jan-Feb ice",NA
1994,57,-174.5,"Mar-Apr ice",NA
1994,57,-174.25,"Jan-Feb ice",NA
1994,57,-174.25,"Mar-Apr ice",NA
1994,57,-174,"Jan-Feb ice",NA
1994,57,-174,"Mar-Apr ice",-0.205016975890437
1994,57,-173.75,"Jan-Feb ice",NA
1994,57,-173.75,"Mar-Apr ice",-0.236542232145994
1994,57,-173.5,"Jan-Feb ice",NA
1994,57,-173.5,"Mar-Apr ice",-0.225078427381409
1994,57,-173.25,"Jan-Feb ice",NA
1994,57,-173.25,"Mar-Apr ice",-0.230049840172811
1994,57,-173,"Jan-Feb ice",-0.212327583099477
1994,57,-173,"Mar-Apr ice",-0.181629938022678
1994,57,-172.75,"Jan-Feb ice",-0.224992251976801
1994,57,-172.75,"Mar-Apr ice",-0.154809899483035
1994,57,-172.5,"Jan-Feb ice",-0.223934236013574
1994,57,-172.5,"Mar-Apr ice",-0.172572693637328
1994,57,-172.25,"Jan-Feb ice",-0.221152916981001
1994,57,-172.25,"Mar-Apr ice",-0.168359133756235
1994,57,-172,"Jan-Feb ice",-0.238083296213985
1994,57,-172,"Mar-Apr ice",0.0211029244316302
1994,57,-171.75,"Jan-Feb ice",-0.257382347152407
1994,57,-171.75,"Mar-Apr ice",0.194117041391772
1994,57,-171.5,"Jan-Feb ice",-0.250961987165383
1994,57,-171.5,"Mar-Apr ice",0.189137999783652
1994,57,-171.25,"Jan-Feb ice",-0.248858015743671
1994,57,-171.25,"Mar-Apr ice",0.172496551168926
1994,57,-171,"Jan-Feb ice",-0.256187399556034
1994,57,-171,"Mar-Apr ice",0.155136665609792
1994,57,-170.75,"Jan-Feb ice",-0.280167292269219
1994,57,-170.75,"Mar-Apr ice",0.312187802139305
1994,57,-170.5,"Jan-Feb ice",-0.282332041585063
1994,57,-170.5,"Mar-Apr ice",0.281400739971207
1994,57,-170.25,"Jan-Feb ice",-0.302734454911017
1994,57,-170.25,"Mar-Apr ice",0.251720373811042
1994,57,-170,"Jan-Feb ice",-0.354098995333145
1994,57,-170,"Mar-Apr ice",0.284751678597502
1994,57,-169.75,"Jan-Feb ice",-0.348504740029407
1994,57,-169.75,"Mar-Apr ice",0.0546689752904001
1994,57,-169.5,"Jan-Feb ice",-0.362619428461359
1994,57,-169.5,"Mar-Apr ice",0.00232350743146276
1994,57,-169.25,"Jan-Feb ice",-0.361912776975285
1994,57,-169.25,"Mar-Apr ice",-0.0344555846724486
1994,57,-169,"Jan-Feb ice",-0.359705561299413
1994,57,-169,"Mar-Apr ice",-0.0999516432845989
1994,57,-168.75,"Jan-Feb ice",-0.374140749194136
1994,57,-168.75,"Mar-Apr ice",-0.118214443121266
1994,57,-168.5,"Jan-Feb ice",-0.379341804642728
1994,57,-168.5,"Mar-Apr ice",-0.144869807747156
1994,57,-168.25,"Jan-Feb ice",-0.384669287425833
1994,57,-168.25,"Mar-Apr ice",-0.159949093485569
1994,57,-168,"Jan-Feb ice",-0.405401291232468
1994,57,-168,"Mar-Apr ice",-0.11946138291618
1994,57,-167.75,"Jan-Feb ice",-0.421373947156265
1994,57,-167.75,"Mar-Apr ice",-0.08291021609338
1994,57,-167.5,"Jan-Feb ice",-0.423143492497659
1994,57,-167.5,"Mar-Apr ice",-0.0525478807419569
1994,57,-167.25,"Jan-Feb ice",-0.425176051451578
1994,57,-167.25,"Mar-Apr ice",-0.0498845738029325
1994,57,-167,"Jan-Feb ice",-0.436982622950019
1994,57,-167,"Mar-Apr ice",-0.0388181451209258
1994,57,-166.75,"Jan-Feb ice",-0.449163739854112
1994,57,-166.75,"Mar-Apr ice",0.0213257921961534
1994,57,-166.5,"Jan-Feb ice",-0.452949122581576
1994,57,-166.5,"Mar-Apr ice",0.0475844092464071
1994,57,-166.25,"Jan-Feb ice",-0.457275170154383
1994,57,-166.25,"Mar-Apr ice",0.122199898440051
1994,57,-166,"Jan-Feb ice",-0.464139837857616
1994,57,-166,"Mar-Apr ice",0.225841851883088
1994,57,-165.75,"Jan-Feb ice",-0.474725608402397
1994,57,-165.75,"Mar-Apr ice",0.229634172527335
1994,57,-165.5,"Jan-Feb ice",-0.473108446690538
1994,57,-165.5,"Mar-Apr ice",0.209290666303444
1994,57,-165.25,"Jan-Feb ice",-0.476164627226468
1994,57,-165.25,"Mar-Apr ice",0.145351320999405
1994,57,-165,"Jan-Feb ice",-0.486949761232541
1994,57,-165,"Mar-Apr ice",0.0343764496085817
1994,57,-164.75,"Jan-Feb ice",-0.503281183380649
1994,57,-164.75,"Mar-Apr ice",-0.0827624128416217
1994,57,-164.5,"Jan-Feb ice",-0.511027924436283
1994,57,-164.5,"Mar-Apr ice",-0.12953014844717
1994,57,-164.25,"Jan-Feb ice",-0.519057719855806
1994,57,-164.25,"Mar-Apr ice",-0.153696137702291
1994,57,-164,"Jan-Feb ice",-0.528614441914024
1994,57,-164,"Mar-Apr ice",-0.253335212791025
1994,57,-163.75,"Jan-Feb ice",-0.534807947736046
1994,57,-163.75,"Mar-Apr ice",-0.271307922879573
1994,57,-163.5,"Jan-Feb ice",-0.542059904579815
1994,57,-163.5,"Mar-Apr ice",-0.273008964964335
1994,57,-163.25,"Jan-Feb ice",-0.540074322549504
1994,57,-163.25,"Mar-Apr ice",-0.265047516673576
1994,57,-163,"Jan-Feb ice",-0.526270955491337
1994,57,-163,"Mar-Apr ice",-0.290446488199813
1994,57,-162.75,"Jan-Feb ice",-0.497109724476442
1994,57,-162.75,"Mar-Apr ice",-0.311405053484149
1994,57,-162.5,"Jan-Feb ice",-0.481423743934582
1994,57,-162.5,"Mar-Apr ice",-0.314355483209497
1994,57,-162.25,"Jan-Feb ice",-0.471648764666941
1994,57,-162.25,"Mar-Apr ice",-0.326453349473126
1994,57,-162,"Jan-Feb ice",-0.424756587402297
1994,57,-162,"Mar-Apr ice",-0.34020472652472
1994,57,-161.75,"Jan-Feb ice",-0.387929669312968
1994,57,-161.75,"Mar-Apr ice",-0.353244312267764
1994,57,-161.5,"Jan-Feb ice",-0.360438332815626
1994,57,-161.5,"Mar-Apr ice",-0.342618715131337
1994,57,-161.25,"Jan-Feb ice",-0.345166537059944
1994,57,-161.25,"Mar-Apr ice",-0.336091293375186
1994,57,-161,"Jan-Feb ice",-0.306319417032984
1994,57,-161,"Mar-Apr ice",-0.324193742473016
1994,57,-160.75,"Jan-Feb ice",-0.313880713091553
1994,57,-160.75,"Mar-Apr ice",-0.338181518014598
1994,57,-160.5,"Jan-Feb ice",-0.316908377322799
1994,57,-160.5,"Mar-Apr ice",-0.348386123984311
1994,57,-160.25,"Jan-Feb ice",-0.346455271310198
1994,57,-160.25,"Mar-Apr ice",-0.384781305593127
1994,57,-160,"Jan-Feb ice",-0.376288015405457
1994,57,-160,"Mar-Apr ice",-0.41159239073732
1994,57,-159.75,"Jan-Feb ice",-0.443791193457937
1994,57,-159.75,"Mar-Apr ice",-0.412287428059872
1994,57,-159.5,"Jan-Feb ice",-0.473371212450131
1994,57,-159.5,"Mar-Apr ice",-0.438636262542948
1994,57,-159.25,"Jan-Feb ice",-0.552119879258127
1994,57,-159.25,"Mar-Apr ice",-0.377558267802636
1994,57,-159,"Jan-Feb ice",-0.589594966305665
1994,57,-159,"Mar-Apr ice",-0.341657103504834
1994,57,-158.75,"Jan-Feb ice",-0.599199026910093
1994,57,-158.75,"Mar-Apr ice",-0.219243594836534
1994,57,-156.5,"Jan-Feb ice",NA
1994,57,-156.5,"Mar-Apr ice",NA
1994,57,-156.25,"Jan-Feb ice",NA
1994,57,-156.25,"Mar-Apr ice",NA
1994,57,-156,"Jan-Feb ice",NA
1994,57,-156,"Mar-Apr ice",NA
1994,57,-155.75,"Jan-Feb ice",NA
1994,57,-155.75,"Mar-Apr ice",NA
1994,57,-155.5,"Jan-Feb ice",NA
1994,57,-155.5,"Mar-Apr ice",NA
1994,57,-155.25,"Jan-Feb ice",NA
1994,57,-155.25,"Mar-Apr ice",NA
1994,57,-155,"Jan-Feb ice",NA
1994,57,-155,"Mar-Apr ice",NA
1994,57,-154.75,"Jan-Feb ice",NA
1994,57,-154.75,"Mar-Apr ice",NA
1994,57,-154.5,"Jan-Feb ice",NA
1994,57,-154.5,"Mar-Apr ice",NA
1994,57,-154.25,"Jan-Feb ice",NA
1994,57,-154.25,"Mar-Apr ice",NA
1994,57,-154,"Jan-Feb ice",NA
1994,57,-154,"Mar-Apr ice",NA
1994,57.25,-182,"Jan-Feb ice",NA
1994,57.25,-182,"Mar-Apr ice",NA
1994,57.25,-181.75,"Jan-Feb ice",NA
1994,57.25,-181.75,"Mar-Apr ice",NA
1994,57.25,-181.5,"Jan-Feb ice",NA
1994,57.25,-181.5,"Mar-Apr ice",NA
1994,57.25,-181.25,"Jan-Feb ice",NA
1994,57.25,-181.25,"Mar-Apr ice",NA
1994,57.25,-181,"Jan-Feb ice",NA
1994,57.25,-181,"Mar-Apr ice",NA
1994,57.25,-180.75,"Jan-Feb ice",NA
1994,57.25,-180.75,"Mar-Apr ice",NA
1994,57.25,-180.5,"Jan-Feb ice",NA
1994,57.25,-180.5,"Mar-Apr ice",NA
1994,57.25,-180.25,"Jan-Feb ice",NA
1994,57.25,-180.25,"Mar-Apr ice",NA
1994,57.25,-180,"Jan-Feb ice",NA
1994,57.25,-180,"Mar-Apr ice",NA
1994,57.25,-179.75,"Jan-Feb ice",NA
