"","YEAR","SPECIES","DISTRICT","SIZE_5MM","denom","num","PROP_MATURE"
"45",1990,"SNOW","ALL",97.5,17167.7231729738,7036.52228100109,0.409869276787868
"46",1990,"SNOW","ALL",102.5,10940.1790881049,6192.81192542061,0.566061293471328
"47",1990,"SNOW","ALL",107.5,5746.59055435181,4230.78761241817,0.736225692852653
"48",1990,"SNOW","ALL",112.5,3198.88883103652,2608.2901299078,0.815373796238691
"49",1990,"SNOW","ALL",117.5,2147.80110785984,1839.0033625403,0.85622609831539
"50",1990,"SNOW","ALL",122.5,1073.58234576418,946.260288829126,0.881404479649463
"51",1990,"SNOW","ALL",127.5,397.080396852577,375.312643618639,0.945180488872081
"52",1990,"SNOW","ALL",132.5,122.93332708937,113.542402159443,0.923609608945993
"53",1990,"SNOW","ALL",137.5,40.3346800385155,39.2259209894546,0.972511024061624
"54",1990,"SNOW","ALL",142.5,7.01922139954082,6.36417441254356,0.906678112897235
"55",1990,"SNOW","ALL",147.5,14.2436164396294,13.8134385225202,0.969798546672998
"56",1991,"SNOW","ALL",12.5,7189.27971633237,0.0185751433319673,2.58372800404037e-06
"57",1991,"SNOW","ALL",17.5,10927.1051915472,0.18227257628918,1.6680774376564e-05
"58",1991,"SNOW","ALL",22.5,68744.3524461557,4.97549575404896,7.23767928128501e-05
"59",1991,"SNOW","ALL",27.5,43397.5116428653,14.5504862831398,0.000335283884543457
"60",1991,"SNOW","ALL",32.5,29195.9100265898,40.4621060917578,0.00138588268202318
"61",1991,"SNOW","ALL",37.5,22504.8630065038,104.466124792499,0.00464193560131022
"62",1991,"SNOW","ALL",42.5,29053.5490282132,540.3904010949,0.0185998068797082
"63",1991,"SNOW","ALL",47.5,26096.7213470093,1022.05844706985,0.0391642472431493
"64",1991,"SNOW","ALL",52.5,16210.7398877239,1302.60351704293,0.0803543531057072
"65",1991,"SNOW","ALL",57.5,19480.8284400809,2573.55195950894,0.132106905382626
"66",1991,"SNOW","ALL",62.5,18570.7291108531,3427.82316285184,0.184582045346219
"67",1991,"SNOW","ALL",67.5,12369.1328071834,2856.48777120598,0.23093678560449
"68",1991,"SNOW","ALL",72.5,7980.7824043178,2094.51283622826,0.262444548681728
"69",1991,"SNOW","ALL",77.5,8201.56126863509,2480.83082824326,0.302482752610848
"70",1991,"SNOW","ALL",82.5,8914.10624177539,2466.13581897496,0.276655421428294
"71",1991,"SNOW","ALL",87.5,10516.7284052445,2313.56642861468,0.219989177191354
"72",1991,"SNOW","ALL",92.5,12945.2049787564,2535.09121079563,0.195832450313132
"73",1991,"SNOW","ALL",97.5,7500.70614177578,2343.77940656344,0.31247450070195
"74",1991,"SNOW","ALL",102.5,3761.95889701562,2329.22927160478,0.619153301609055
"75",1991,"SNOW","ALL",107.5,2400.44473093226,1954.8104268176,0.81435344110523
"76",1991,"SNOW","ALL",112.5,3149.4651772561,2759.31965656936,0.876123246732753
"77",1991,"SNOW","ALL",117.5,2235.58349298366,2032.65728810153,0.909228975111416
"78",1991,"SNOW","ALL",122.5,1546.09017943937,1449.13502766043,0.937290105668938
"79",1991,"SNOW","ALL",127.5,511.398888676903,491.473117180772,0.961036732896148
"80",1991,"SNOW","ALL",132.5,152.536791116946,149.442039478818,0.979711441315451
"81",1991,"SNOW","ALL",137.5,41.4600981220025,40.8725177075612,0.985827809362335
"82",1991,"SNOW","ALL",142.5,1.13513509922065,1.12571653194586,0.991702690471595
"83",1992,"SNOW","ALL",12.5,76.360821554097,0.00536743413849123,7.02904189511467e-05
"84",1992,"SNOW","ALL",17.5,5659.95357630824,0.0948738261617218,1.67622975847099e-05
"85",1992,"SNOW","ALL",22.5,40873.4262738359,1.50437713881494,3.68057507275316e-05
"86",1992,"SNOW","ALL",27.5,24140.5485543718,7.64917256999724,0.000316859931859833
"87",1992,"SNOW","ALL",32.5,39587.391626726,97.4540588993896,0.00246174488630862
"88",1992,"SNOW","ALL",37.5,34278.3554165386,379.386341442333,0.0110678104836758
"89",1992,"SNOW","ALL",42.5,41950.5722926134,1833.77302453773,0.0437127057944956
"90",1992,"SNOW","ALL",47.5,36582.8634964731,3985.79942356132,0.108952636360617
"91",1992,"SNOW","ALL",52.5,14162.5344287613,2228.13850491686,0.157326255136366
"92",1992,"SNOW","ALL",57.5,8722.23695255628,2320.19047890629,0.266008650249555
"93",1992,"SNOW","ALL",62.5,8391.13468566204,2635.85864307861,0.314124220599451
"94",1992,"SNOW","ALL",67.5,7500.11019604092,2571.96758837484,0.342923973268087
"95",1992,"SNOW","ALL",72.5,5278.98175764606,2130.91341456527,0.403659931478047
"96",1992,"SNOW","ALL",77.5,6868.55335108149,3044.57409280448,0.443262785798278
"97",1992,"SNOW","ALL",82.5,5671.52489558444,2631.22628724232,0.463936302085329
"98",1992,"SNOW","ALL",87.5,4172.83128627489,1929.7842570918,0.4624640021846
"99",1992,"SNOW","ALL",92.5,3192.90558749709,1642.6915333985,0.514481712153036
"100",1992,"SNOW","ALL",97.5,2308.22300797397,1465.7786435388,0.635024708823686
"101",1992,"SNOW","ALL",102.5,2136.87765292616,1715.55234282212,0.802831336868026
"102",1992,"SNOW","ALL",107.5,1881.67319589048,1724.63822640553,0.916545035648105
"103",1992,"SNOW","ALL",112.5,1903.58599452052,1813.33504208978,0.952588980644676
"104",1992,"SNOW","ALL",117.5,1369.42540305479,1320.85400490436,0.964531548748784
"105",1992,"SNOW","ALL",122.5,820.065217788995,799.720017404672,0.975190753195001
"106",1992,"SNOW","ALL",127.5,271.751094827858,268.153914254433,0.986762958303062
"107",1992,"SNOW","ALL",132.5,69.3405891739193,68.7275959192243,0.991159676287758
"108",1992,"SNOW","ALL",137.5,22.7631385401408,22.5235289125713,0.989473787757917
"109",1992,"SNOW","ALL",142.5,3.40540529766195,3.38096910405006,0.992824292125031
"110",1993,"SNOW","ALL",12.5,1249.34703752874,0.0033655838048993,2.6938742429458e-06
"111",1993,"SNOW","ALL",17.5,4933.80575013259,0.0605821323491633,1.22789861249676e-05
"112",1993,"SNOW","ALL",22.5,16909.4712617587,1.51784034766036,8.9762732622693e-05
"113",1993,"SNOW","ALL",27.5,50693.0373171259,12.1282542227125,0.000239248915917988
"114",1993,"SNOW","ALL",32.5,91742.8200662924,118.116882390244,0.00128747821687729
"115",1993,"SNOW","ALL",37.5,73538.618496523,822.67951548679,0.0111870406638886
"116",1993,"SNOW","ALL",42.5,77404.3214361371,2930.58548720769,0.0378607477313213
"117",1993,"SNOW","ALL",47.5,52020.9988916056,4969.4584134032,0.0955279313985858
"118",1993,"SNOW","ALL",52.5,43659.3107377996,6533.93157396971,0.149657231494329
"119",1993,"SNOW","ALL",57.5,30978.8285195098,7740.75656994211,0.249872475489741
"120",1993,"SNOW","ALL",62.5,22841.8770041287,7075.67737539924,0.309767773205341
"121",1993,"SNOW","ALL",67.5,12078.3323672135,5048.70590338663,0.417996934501593
"122",1993,"SNOW","ALL",72.5,9415.43573037614,5274.17607731602,0.560162718789576
"123",1993,"SNOW","ALL",77.5,7416.93959435653,4617.61567551809,0.622576956003739
"124",1993,"SNOW","ALL",82.5,5537.40436854915,3557.28112196835,0.642409491019416
"125",1993,"SNOW","ALL",87.5,3091.62758682279,2027.3828982545,0.655765560798999
"126",1993,"SNOW","ALL",92.5,2756.49404562723,1869.99295115872,0.678395425567919
"127",1993,"SNOW","ALL",97.5,1913.29317146981,1490.07616891526,0.77880180159247
"128",1993,"SNOW","ALL",102.5,1664.87358202795,1475.17708156644,0.886059516764961
"129",1993,"SNOW","ALL",107.5,1095.10253972107,1032.52227598849,0.942854425533044
"130",1993,"SNOW","ALL",112.5,910.726169704918,881.275977649839,0.967662956182953
"131",1993,"SNOW","ALL",117.5,680.949951956256,666.422034950073,0.978665220601827
"132",1993,"SNOW","ALL",122.5,351.069551478203,346.20199813015,0.986135074011523
"133",1993,"SNOW","ALL",127.5,120.929995125632,119.712491972861,0.989932165700442
"134",1993,"SNOW","ALL",132.5,49.3033835187795,49.155678575924,0.997004162142355
"135",1993,"SNOW","ALL",137.5,11.517941699796,11.4693343291319,0.995779856164328
"136",1993,"SNOW","ALL",142.5,1.13513509922065,1.13475928313081,0.999668923910379
"137",1994,"SNOW","ALL",17.5,72.097125258211,0.00490670322745141,6.80568498380259e-05
"138",1994,"SNOW","ALL",22.5,9977.24089547926,0.258523343226879,2.59113061351477e-05
"139",1994,"SNOW","ALL",27.5,28754.6010247486,2.85627090618823,9.93326564931259e-05
"140",1994,"SNOW","ALL",32.5,61460.290002101,39.4257154705768,0.000641482743885997
"141",1994,"SNOW","ALL",37.5,53360.3272634218,189.137900837893,0.00354454161992266
"142",1994,"SNOW","ALL",42.5,47589.238853561,751.316646024902,0.0157875323103362
"143",1994,"SNOW","ALL",47.5,32405.064448625,1488.43933071448,0.0459323058305978
"144",1994,"SNOW","ALL",52.5,29462.2959211837,3093.44409296626,0.104996708377436
"145",1994,"SNOW","ALL",57.5,28752.6740540239,4934.03784218229,0.17160274668407
"146",1994,"SNOW","ALL",62.5,24859.5610853928,5325.23905350778,0.214212915313168
"147",1994,"SNOW","ALL",67.5,18908.9318700862,4682.00175637363,0.247607944676163
"148",1994,"SNOW","ALL",72.5,14950.1547053559,4539.03035446737,0.303610928711075
"149",1994,"SNOW","ALL",77.5,10485.0161669654,3752.10981693243,0.357854461756006
"150",1994,"SNOW","ALL",82.5,6342.87509635126,2389.03544613633,0.376648666392725
"151",1994,"SNOW","ALL",87.5,2470.11918755082,910.042740899042,0.368420578847197
"152",1994,"SNOW","ALL",92.5,1690.25457802352,722.060355295377,0.427190297061471
"153",1994,"SNOW","ALL",97.5,858.729194706146,501.57794329292,0.584093269898152
"154",1994,"SNOW","ALL",102.5,851.116662401669,688.091818599234,0.808457699156759
"155",1994,"SNOW","ALL",107.5,456.759980333052,412.6763390804,0.903486200300412
"156",1994,"SNOW","ALL",112.5,411.132003089181,394.325400765385,0.959121152823148
"157",1994,"SNOW","ALL",117.5,313.67557615935,301.595900016052,0.961489905298964
"158",1994,"SNOW","ALL",122.5,209.395548495954,204.127567013086,0.974841960487188
"159",1994,"SNOW","ALL",127.5,90.35503212449,89.1571048562251,0.986741997207036
"160",1994,"SNOW","ALL",132.5,10.5182795406365,10.3612212586341,0.985068063517838
"161",1994,"SNOW","ALL",137.5,2.30358833995919,2.30092893107841,0.998845536403075
"162",1994,"SNOW","ALL",142.5,1.71893508074983,1.69498803556228,0.98606867388086
"163",1995,"SNOW","ALL",22.5,1108.51862024452,0.181303983487099,0.000163555198961933
"164",1995,"SNOW","ALL",27.5,5457.11194866895,0.586144818606702,0.000107409344745011
"165",1995,"SNOW","ALL",32.5,13498.685172315,7.83492536972516,0.000580421372134388
"166",1995,"SNOW","ALL",37.5,15351.2752245795,44.7505276164497,0.00291510164216182
"167",1995,"SNOW","ALL",42.5,17445.5077120672,180.379715088899,0.010339608228434
"168",1995,"SNOW","ALL",47.5,27184.4984176031,870.011684162229,0.0320039630968089
"169",1995,"SNOW","ALL",52.5,30618.7832382039,2781.7164589612,0.09085000005782
"170",1995,"SNOW","ALL",57.5,31081.2759841323,5276.99122782375,0.169780392237364
"171",1995,"SNOW","ALL",62.5,33279.1331118982,7979.88185398641,0.239786349817308
"172",1995,"SNOW","ALL",67.5,30328.5516158866,8781.83247951377,0.289556606287579
"173",1995,"SNOW","ALL",72.5,27813.3087252647,9261.45413375516,0.332986421185566
"174",1995,"SNOW","ALL",77.5,17774.8880934076,6663.28890641045,0.374870934286319
"175",1995,"SNOW","ALL",82.5,13175.9893000712,4882.74862085058,0.370579279449186
"176",1995,"SNOW","ALL",87.5,7800.56759505157,2619.00275009883,0.335745151642586
"177",1995,"SNOW","ALL",92.5,5449.54529697329,2316.79061791787,0.425134665676533
"178",1995,"SNOW","ALL",97.5,2975.5468339488,1596.77252964253,0.536631623950439
"179",1995,"SNOW","ALL",102.5,1630.50834565829,1142.74874072904,0.700854272700868
"180",1995,"SNOW","ALL",107.5,660.987588514588,576.842687140776,0.872698212741169
"181",1995,"SNOW","ALL",112.5,450.412615498063,432.9193568562,0.961161703646957
"182",1995,"SNOW","ALL",117.5,262.031722062192,256.005340557909,0.977001328477119
"183",1995,"SNOW","ALL",122.5,165.939864252848,163.934478851588,0.98791498709313
"184",1995,"SNOW","ALL",127.5,58.3118897623009,57.9903566781055,0.994485977293721
"185",1995,"SNOW","ALL",132.5,6.75705964667756,6.73448903692531,0.996659699494685
"186",1995,"SNOW","ALL",137.5,2.30358833995919,2.29672487824397,0.997020534617159
"187",1996,"SNOW","ALL",12.5,149.163228823773,0.00344908426199957,2.31228855073555e-05
"188",1996,"SNOW","ALL",17.5,192.259000688563,0.0896548057059675,0.000466323061000394
"189",1996,"SNOW","ALL",22.5,239.504269364819,0.170276613602834,0.000710954397825219
"190",1996,"SNOW","ALL",27.5,564.758062452685,1.40852896620879,0.00249403958943356
"191",1996,"SNOW","ALL",32.5,999.577801833211,1.72259514167865,0.00172332272537409
"192",1996,"SNOW","ALL",37.5,3107.10000632681,21.7446508696466,0.00699837495586536
"193",1996,"SNOW","ALL",42.5,5014.19539600106,126.208804062917,0.0251703003364352
"194",1996,"SNOW","ALL",47.5,5757.19784398444,445.577694497786,0.0773948901136617
"195",1996,"SNOW","ALL",52.5,9049.0276110071,1503.723527966,0.166175150812546
"196",1996,"SNOW","ALL",57.5,13496.3706834172,3133.52347684209,0.232175267732696
"197",1996,"SNOW","ALL",62.5,17858.9555394898,4590.2110103491,0.257025725843776
"198",1996,"SNOW","ALL",67.5,21919.8987361802,6520.38400057971,0.297464147944141
"199",1996,"SNOW","ALL",72.5,22396.9403680158,7612.45866477473,0.339888330267013
"200",1996,"SNOW","ALL",77.5,22777.2874684976,8252.37616116449,0.362307240165364
"201",1996,"SNOW","ALL",82.5,22084.1717368193,7927.20520666307,0.358954155090481
"202",1996,"SNOW","ALL",87.5,18127.7911082461,6060.23153820521,0.334306121579728
"203",1996,"SNOW","ALL",92.5,14317.8009362038,5222.4333569528,0.36475108015697
"204",1996,"SNOW","ALL",97.5,7912.79363834219,3516.23722255099,0.444373679292321
"205",1996,"SNOW","ALL",102.5,4466.6601218991,2768.0504786196,0.61971370175412
"206",1996,"SNOW","ALL",107.5,2095.02357878918,1649.74137069834,0.787457185399229
"207",1996,"SNOW","ALL",112.5,1000.70354443751,861.377148713653,0.860771557672289
"208",1996,"SNOW","ALL",117.5,331.089482425405,292.460934232674,0.883328978287813
"209",1996,"SNOW","ALL",122.5,117.359121010687,111.449734098219,0.949646973651664
"210",1996,"SNOW","ALL",127.5,41.8273587924042,40.0418673604111,0.957312833429078
"211",1996,"SNOW","ALL",132.5,17.763971706863,17.1100069332799,0.963185891962978
"212",1997,"SNOW","ALL",12.5,38.1804107770485,0.00423550741931637,0.000110934045315785
"213",1997,"SNOW","ALL",17.5,96.1295003442814,0.059089677940294,0.000614688287452533
"214",1997,"SNOW","ALL",22.5,75.6349971782866,0.0436416213700733,0.000577003014453764
"215",1997,"SNOW","ALL",27.5,246.57932962194,1.11967548584291,0.0045408327111588
"216",1997,"SNOW","ALL",32.5,397.453304631158,3.9191737676298,0.00986071501221218
"217",1997,"SNOW","ALL",37.5,917.168340942704,2.76526530263685,0.00301500300347763
"218",1997,"SNOW","ALL",42.5,1971.36505106311,13.1413951338266,0.00666613985407714
"219",1997,"SNOW","ALL",47.5,2989.88174820566,32.2943712919114,0.0108012202527048
"220",1997,"SNOW","ALL",52.5,3498.37601796025,111.334081947676,0.0318245041059338
"221",1997,"SNOW","ALL",57.5,3807.54219836377,319.607917831801,0.0839407421325884
"222",1997,"SNOW","ALL",62.5,5222.17134288273,737.246745372379,0.141176284148005
"223",1997,"SNOW","ALL",67.5,5993.2597815495,1166.52607360517,0.194639664577258
"224",1997,"SNOW","ALL",72.5,8338.86931251409,2110.14928216942,0.253049808443782
"225",1997,"SNOW","ALL",77.5,9297.69048153305,2704.3103680803,0.290858291470507
"226",1997,"SNOW","ALL",82.5,9536.75095617746,2709.13642005329,0.284073310973738
"227",1997,"SNOW","ALL",87.5,8496.44622832501,2518.33981622567,0.29639919426903
"228",1997,"SNOW","ALL",92.5,7578.39001503316,2400.09574804102,0.31670259029688
"229",1997,"SNOW","ALL",97.5,5598.28689979548,2259.39982983208,0.403587717148727
"230",1997,"SNOW","ALL",102.5,3967.94477143524,2212.38089766648,0.557563430215348
"231",1997,"SNOW","ALL",107.5,2833.28763397537,2086.68075785332,0.736487440537589
"232",1997,"SNOW","ALL",112.5,1972.0245105239,1626.71324707874,0.824895044862589
"233",1997,"SNOW","ALL",117.5,1253.77191453095,1111.1681116662,0.886260171238479
"234",1997,"SNOW","ALL",122.5,662.465629939137,619.131647500436,0.934586821594529
"235",1997,"SNOW","ALL",127.5,294.919533441994,289.069433808657,0.980163743089307
"236",1997,"SNOW","ALL",132.5,75.922461031359,74.9885329238477,0.987698922099937
"237",1997,"SNOW","ALL",137.5,11.2396682283289,11.2111474497343,0.997462489282138
"238",1997,"SNOW","ALL",142.5,1.13513509922065,1.13425316923571,0.999223061655347
"239",1998,"SNOW","ALL",12.5,572.706161655728,0.00682961254262885,1.19251598810881e-05
"240",1998,"SNOW","ALL",17.5,2071.84307235767,0.37113172252032,0.000179131193608205
"241",1998,"SNOW","ALL",22.5,3362.92862553928,1.8979294576,0.00056436804610911
"242",1998,"SNOW","ALL",27.5,2605.11682076327,15.8952385635331,0.00610154540358616
"243",1998,"SNOW","ALL",32.5,1523.3984380603,7.68671386529579,0.00504576719606135
"244",1998,"SNOW","ALL",37.5,2141.56148858307,16.9768630485617,0.00792732925907917
"245",1998,"SNOW","ALL",42.5,5000.25950030711,94.152108760357,0.0188294445027452
"246",1998,"SNOW","ALL",47.5,7775.09099052811,259.145099859512,0.0333301694057615
"247",1998,"SNOW","ALL",52.5,4318.71695851869,300.736146682266,0.0696355305454928
"248",1998,"SNOW","ALL",57.5,3711.37876064919,480.177390444112,0.129379786168771
"249",1998,"SNOW","ALL",62.5,3989.57690006527,752.855395470685,0.188705573129413
"250",1998,"SNOW","ALL",67.5,3477.40588650365,888.017910941938,0.255367920779243
"251",1998,"SNOW","ALL",72.5,3129.94316824635,1011.86546231569,0.323285570351943
"252",1998,"SNOW","ALL",77.5,3124.85015124858,1101.95786409626,0.352643426327486
"253",1998,"SNOW","ALL",82.5,3577.17083159714,1256.515796071,0.351259656086928
"254",1998,"SNOW","ALL",87.5,4183.25658083141,1560.49441482691,0.373033397467762
"255",1998,"SNOW","ALL",92.5,4697.20777803549,1908.75768245335,0.40636007020572
"256",1998,"SNOW","ALL",97.5,4191.34338521318,2280.71291575385,0.544148428353562
"257",1998,"SNOW","ALL",102.5,3275.01053674811,2444.28179265582,0.746343184313187
"258",1998,"SNOW","ALL",107.5,2242.22194615277,1987.72363230456,0.886497269244521
"259",1998,"SNOW","ALL",112.5,1634.06574983778,1522.71160256124,0.931854549128398
"260",1998,"SNOW","ALL",117.5,766.978426001031,727.071007153887,0.947968003408885
"261",1998,"SNOW","ALL",122.5,356.811976448016,345.893775032223,0.969400686814154
"262",1998,"SNOW","ALL",127.5,114.811768702534,112.927686070611,0.983589812671523
"263",1998,"SNOW","ALL",132.5,37.8683774812902,37.5319261814967,0.991115243847991
"264",1998,"SNOW","ALL",137.5,3.45538250993879,3.43271647318948,0.993440368270629
"265",1998,"SNOW","ALL",152.5,1.10253632227027,1.10154060359939,0.999096883566769
"266",1999,"SNOW","ALL",12.5,114.541232331145,0.0117797573866357,0.000102842942640775
"267",1999,"SNOW","ALL",17.5,1237.48707411948,0.0233588348525794,1.88760233065062e-05
"268",1999,"SNOW","ALL",22.5,1316.5148624848,1.1119887024539,0.000844645764465673
"269",1999,"SNOW","ALL",27.5,5667.53404146694,6.12994111988972,0.00108158876065667
"270",1999,"SNOW","ALL",32.5,7768.1977559568,9.27941160250891,0.00119453853957223
"271",1999,"SNOW","ALL",37.5,3634.19450670243,22.5656003470805,0.00620924397564949
"272",1999,"SNOW","ALL",42.5,2169.48950574891,28.6741444840099,0.0132170007773841
"273",1999,"SNOW","ALL",47.5,2647.21908682157,124.419907155101,0.0470002304586312
"274",1999,"SNOW","ALL",52.5,2566.52962587423,257.256676368856,0.10023522572089
"275",1999,"SNOW","ALL",57.5,2864.30226123619,490.617526817436,0.171286925076717
"276",1999,"SNOW","ALL",62.5,2902.84987407237,683.608991165739,0.235495813018644
"277",1999,"SNOW","ALL",67.5,1968.86178861859,590.524693473182,0.299932020056884
"278",1999,"SNOW","ALL",72.5,1172.65959829096,397.00535016167,0.338551230672796
"279",1999,"SNOW","ALL",77.5,874.262633052358,354.347593810955,0.405310235636863
"280",1999,"SNOW","ALL",82.5,764.705942126854,315.698139443104,0.412835996232829
"281",1999,"SNOW","ALL",87.5,653.611125380591,287.454432703061,0.439794277577022
"282",1999,"SNOW","ALL",92.5,754.741392092065,388.070955368591,0.514177385041648
"283",1999,"SNOW","ALL",97.5,763.13324900325,497.488003561671,0.651901885039675
"284",1999,"SNOW","ALL",102.5,573.359326126886,459.071668150541,0.800670098542964
"285",1999,"SNOW","ALL",107.5,452.364341668467,415.559380866099,0.918638678135814
"286",1999,"SNOW","ALL",112.5,448.942135917782,421.229128739709,0.938270425159761
"287",1999,"SNOW","ALL",117.5,328.222220235017,313.071705020545,0.953840677807785
"288",1999,"SNOW","ALL",122.5,183.611274084535,176.950034378617,0.963720965724296
"289",1999,"SNOW","ALL",127.5,78.2951317401246,76.3073544339451,0.974611738150243
"290",1999,"SNOW","ALL",132.5,24.457804806524,24.0937109557565,0.985113387990143
"291",1999,"SNOW","ALL",137.5,3.45538250993879,3.4208424488083,0.990003983341602
"292",2000,"SNOW","ALL",7.5,101.182774037007,0.000303970728032541,3.00417468215851e-06
"293",2000,"SNOW","ALL",12.5,279.094984739147,4.83900193741829e-05,1.73381902291831e-07
"294",2000,"SNOW","ALL",17.5,312.420876118914,0.135852095854721,0.000434836805857406
"295",2000,"SNOW","ALL",22.5,1759.61946805391,2.5025083422491,0.00142218723291168
"296",2000,"SNOW","ALL",27.5,4916.80243969836,3.93491179339996,0.000800298942587038
"297",2000,"SNOW","ALL",32.5,8498.68987029995,11.0247549250651,0.00129722993700392
"298",2000,"SNOW","ALL",37.5,9749.17704093057,39.5196168466161,0.00405363618700311
"299",2000,"SNOW","ALL",42.5,11545.7583500066,136.492168723382,0.0118218452686829
"300",2000,"SNOW","ALL",47.5,7784.48738267567,274.51984676916,0.0352649870536244
"301",2000,"SNOW","ALL",52.5,8446.48928082967,664.877362658448,0.0787164158448017
"302",2000,"SNOW","ALL",57.5,8272.06425429446,1555.57674809582,0.188051821199072
"303",2000,"SNOW","ALL",62.5,5691.74502666067,1233.83113431274,0.216775545730415
"304",2000,"SNOW","ALL",67.5,3000.69786036921,857.811073116964,0.285870525135582
"305",2000,"SNOW","ALL",72.5,2171.1299861265,756.666476748017,0.348512747547641
"306",2000,"SNOW","ALL",77.5,1884.39637190082,741.454076739353,0.393470337661198
"307",2000,"SNOW","ALL",82.5,1425.22755889353,566.992501386344,0.397825945652163
"308",2000,"SNOW","ALL",87.5,852.931704220986,380.124869137782,0.445668589004982
"309",2000,"SNOW","ALL",92.5,537.721839660241,289.308913512799,0.538027084218112
"310",2000,"SNOW","ALL",97.5,322.05376758331,230.52312647661,0.715790807871786
"311",2000,"SNOW","ALL",102.5,270.625084149803,235.675445127499,0.870855877487849
"312",2000,"SNOW","ALL",107.5,179.672586296074,172.420072731142,0.959634835149635
"313",2000,"SNOW","ALL",112.5,182.091701222634,177.790418141651,0.976378478249685
"314",2000,"SNOW","ALL",117.5,128.103611650173,125.813769648082,0.982125078500177
"315",2000,"SNOW","ALL",122.5,99.0646936988558,97.9569854244911,0.988818334433739
"316",2000,"SNOW","ALL",127.5,24.1074361518751,23.9529509882443,0.993591804509713
"317",2000,"SNOW","ALL",132.5,9.67331108420536,9.63389542584759,0.995925318847428
"318",2000,"SNOW","ALL",137.5,1.1517941699796,1.14765480480681,0.996406158946907
"319",2001,"SNOW","ALL",12.5,4041.86991784422,0.0051561554048347,1.27568563799421e-06
"320",2001,"SNOW","ALL",17.5,334.396079897617,0.042719165074048,0.000127750196973384
"321",2001,"SNOW","ALL",22.5,2826.52825095076,0.499642888013259,0.000176769111663821
"322",2001,"SNOW","ALL",27.5,1700.14900041972,0.677195954772575,0.000398315650337348
"323",2001,"SNOW","ALL",32.5,2006.06053395539,12.3145562218487,0.00613867628289754
"324",2001,"SNOW","ALL",37.5,12168.0892344288,55.46961080414,0.00455861308505136
"325",2001,"SNOW","ALL",42.5,15172.2235124265,181.659126161592,0.0119731380184855
"326",2001,"SNOW","ALL",47.5,4488.55773420951,128.714133939554,0.0286760562214807
"327",2001,"SNOW","ALL",52.5,7171.88409173443,513.327366297087,0.0715749668749799
"328",2001,"SNOW","ALL",57.5,12013.2287436555,1448.60127332405,0.120583841716082
"329",2001,"SNOW","ALL",62.5,14225.2821886514,2575.14142320659,0.181025682939421
"330",2001,"SNOW","ALL",67.5,16316.5091615893,3654.33822306086,0.223965689405155
"331",2001,"SNOW","ALL",72.5,15034.5335938589,4227.83930475067,0.28120854420636
"332",2001,"SNOW","ALL",77.5,11402.9682032678,3725.4591553219,0.326709597791765
"333",2001,"SNOW","ALL",82.5,6965.01784144567,2385.56043796698,0.342506005335921
"334",2001,"SNOW","ALL",87.5,3713.47872162797,1368.63196793188,0.368557913085841
"335",2001,"SNOW","ALL",92.5,1990.7627432829,893.322133533609,0.448733600499507
"336",2001,"SNOW","ALL",97.5,1221.74332117805,724.042630130883,0.592630724948619
"337",2001,"SNOW","ALL",102.5,932.264294890328,760.825832845354,0.816105300841601
"338",2001,"SNOW","ALL",107.5,381.05081995175,348.48085158176,0.914525919733975
"339",2001,"SNOW","ALL",112.5,212.895961016846,205.259768742271,0.964131812373978
"340",2001,"SNOW","ALL",117.5,125.512820956789,122.409025224236,0.975271086181538
"341",2001,"SNOW","ALL",122.5,56.7327998108812,55.4831254441148,0.977972630102302
"342",2001,"SNOW","ALL",127.5,14.5117801287068,14.3206286117139,0.986827838122028
"343",2001,"SNOW","ALL",132.5,1.16869772673739,1.16796468869464,0.999372773621462
"344",2001,"SNOW","ALL",142.5,3.18870800722073,3.18719414621877,0.999525243139686
"345",2002,"SNOW","ALL",12.5,79.3083492660851,1.00475899763554e-05,1.26690191755788e-07
"346",2002,"SNOW","ALL",17.5,1023.34659591505,0.022091210993112,2.15872228248912e-05
"347",2002,"SNOW","ALL",22.5,1773.42588043883,0.196929944426215,0.000111044925304397
"348",2002,"SNOW","ALL",27.5,1077.89203826395,1.09744451012707,0.00101813954567715
"349",2002,"SNOW","ALL",32.5,2144.85421035171,1.50205585912734,0.000700306739673944
"350",2002,"SNOW","ALL",37.5,2070.62199596116,12.796780281481,0.00618016243739405
"351",2002,"SNOW","ALL",42.5,3355.7395231576,50.6973447103726,0.0151076519379754
"352",2002,"SNOW","ALL",47.5,2490.23943481993,58.802938122267,0.0236133671726707
"353",2002,"SNOW","ALL",52.5,3341.49601489073,148.656503997501,0.0444880087646499
"354",2002,"SNOW","ALL",57.5,2868.22041408604,249.397722491964,0.0869520770674226
"355",2002,"SNOW","ALL",62.5,3382.86767727187,456.696650562901,0.135002812445566
"356",2002,"SNOW","ALL",67.5,3062.42594110762,543.619829312346,0.177512808396512
"357",2002,"SNOW","ALL",72.5,3805.65573246786,896.513777793323,0.235574061559152
"358",2002,"SNOW","ALL",77.5,3157.11168845013,928.223532605752,0.294010356365134
"359",2002,"SNOW","ALL",82.5,3037.7557479872,957.234771284061,0.315112487868164
"360",2002,"SNOW","ALL",87.5,3290.62608430743,1105.98153860632,0.336100641723046
"361",2002,"SNOW","ALL",92.5,2658.39603130308,1117.01406975836,0.420183470260008
