"","YEAR","SPECIES","DISTRICT","SIZE_5MM","denom","num","PROP_MATURE"
"249",1998,"SNOW","ALL",62.5,5682.61434324112,1072.3407651657,0.188705532417687
"250",1998,"SNOW","ALL",67.5,4558.24705789975,1164.02985705793,0.255367873279396
"251",1998,"SNOW","ALL",72.5,3532.64693398716,1142.05359101624,0.323285517165241
"252",1998,"SNOW","ALL",77.5,2972.71538059981,1048.30837432116,0.352643371498836
"253",1998,"SNOW","ALL",82.5,3001.70585392537,1054.3780110682,0.351259604497683
"254",1998,"SNOW","ALL",87.5,3453.87589595833,1288.41087033735,0.373033342583335
"255",1998,"SNOW","ALL",92.5,4226.2548757644,1717.38098475053,0.406360012643561
"256",1998,"SNOW","ALL",97.5,4179.96780332217,2274.52265745733,0.54414836775766
"257",1998,"SNOW","ALL",102.5,3412.79491143356,2547.1160539608,0.746343135190292
"258",1998,"SNOW","ALL",107.5,2331.03938662639,2066.4599854642,0.886497241239196
"259",1998,"SNOW","ALL",112.5,1731.30932147675,1613.3284355138,0.931854530845869
"260",1998,"SNOW","ALL",117.5,858.947858124983,814.255073769036,0.947967989054065
"261",1998,"SNOW","ALL",122.5,406.225797347983,393.795563434423,0.969400678158034
"262",1998,"SNOW","ALL",127.5,118.182926734742,116.24352220847,0.983589807937102
"263",1998,"SNOW","ALL",132.5,31.9406604028663,31.6568753399882,0.991115241222356
"264",1998,"SNOW","ALL",137.5,2.34355255095508,2.32817970469342,0.993440366312505
"265",1998,"SNOW","ALL",152.5,0.388781497122378,0.388430382057935,0.999096883295523
"266",1999,"SNOW","ALL",12.5,8389.6814983736,0.862819257752378,0.000102842909819597
"267",1999,"SNOW","ALL",17.5,31698.8321289929,0.598347703132711,1.88760172834708e-05
"268",1999,"SNOW","ALL",22.5,11793.6252879172,9.96143258557901,0.000844645504871578
"269",1999,"SNOW","ALL",27.5,17755.5718546578,19.2042212852385,0.0010815884412194
"270",1999,"SNOW","ALL",32.5,9083.32415845718,10.8503775951008,0.00119453818952375
"271",1999,"SNOW","ALL",37.5,2271.76380768147,14.1059317189992,0.00620924220700371
"272",1999,"SNOW","ALL",42.5,1232.03863246171,16.2838505319028,0.0132169966938183
"273",1999,"SNOW","ALL",47.5,2008.10132156417,94.3811969403242,0.047000216536289
"274",1999,"SNOW","ALL",52.5,2809.84885360269,281.645756992804,0.100235198285377
"275",1999,"SNOW","ALL",57.5,3919.40331500032,671.342375781108,0.171286882677205
"276",1999,"SNOW","ALL",62.5,4134.71822799291,973.708613717878,0.235495760539537
"277",1999,"SNOW","ALL",67.5,2580.81994115601,774.0703840013,0.299931960249259
"278",1999,"SNOW","ALL",72.5,1323.53595954721,448.0846470816,0.338551169576756
"279",1999,"SNOW","ALL",77.5,831.698753593029,337.095965368196,0.405310172597836
"280",1999,"SNOW","ALL",82.5,641.686520179086,264.911252912946,0.412835932472156
"281",1999,"SNOW","ALL",87.5,539.649353957044,237.334665344279,0.439794217493255
"282",1999,"SNOW","ALL",92.5,679.069276685124,349.162024249228,0.514177325108363
"283",1999,"SNOW","ALL",97.5,761.062055123403,496.137745383701,0.651901828561476
"284",1999,"SNOW","ALL",102.5,597.481372555143,478.385443765808,0.80067005557007
"285",1999,"SNOW","ALL",107.5,470.283104375017,432.020238864213,0.918638655833377
"286",1999,"SNOW","ALL",112.5,475.658770031316,446.296547901821,0.938270407318334
"287",1999,"SNOW","ALL",117.5,367.579795601076,350.612556300825,0.953840663977449
"288",1999,"SNOW","ALL",122.5,209.039048967954,201.455311842686,0.963720954708177
"289",1999,"SNOW","ALL",127.5,80.5940708230369,78.5479268208518,0.974611730350762
"290",1999,"SNOW","ALL",132.5,20.6293083961874,20.3222077897756,0.9851133833227
"291",1999,"SNOW","ALL",137.5,2.34355255095508,2.32012635322974,0.990003980189908
"292",2000,"SNOW","ALL",7.5,21191.9654026271,0.0636643444143005,3.00417366698835e-06
"293",2000,"SNOW","ALL",12.5,20442.5775949871,0.00354437179348507,1.73381843704202e-07
"294",2000,"SNOW","ALL",17.5,8002.81240329966,3.47991620925628,0.000434836659150159
"295",2000,"SNOW","ALL",22.5,15763.052318592,22.4180042197606,0.00142218675461219
"296",2000,"SNOW","ALL",27.5,15403.637344651,12.3275105690899,0.000800298675778075
"297",2000,"SNOW","ALL",32.5,9937.48581579751,12.8911998339009,0.00129722950783063
"298",2000,"SNOW","ALL",37.5,6094.28788564252,24.7040178136992,0.00405363485894704
"299",2000,"SNOW","ALL",42.5,6556.75922403925,77.5129679326736,0.0118218414439386
"300",2000,"SNOW","ALL",47.5,5905.07959037858,208.242488925253,0.0352649758124432
"301",2000,"SNOW","ALL",52.5,9247.25667821675,727.910684520546,0.0787163923150576
"302",2000,"SNOW","ALL",57.5,11319.1811140018,2128.59215886401,0.188051780197328
"303",2000,"SNOW","ALL",62.5,8107.12332078223,1757.42565955811,0.216775493602401
"304",2000,"SNOW","ALL",67.5,3933.36948291259,1124.43416119158,0.285870464515568
"305",2000,"SNOW","ALL",72.5,2450.47123110373,854.020289496904,0.348512677340121
"306",2000,"SNOW","ALL",77.5,1792.65366553906,705.355908756738,0.393470262726199
"307",2000,"SNOW","ALL",82.5,1195.94900777953,475.779454115625,0.39782586968234
"308",2000,"SNOW","ALL",87.5,704.216965224263,313.847327976883,0.445668513363543
"309",2000,"SNOW","ALL",92.5,483.808605890443,260.302096795142,0.538027008254761
"310",2000,"SNOW","ALL",97.5,321.179692455184,229.897451767262,0.715790746326036
"311",2000,"SNOW","ALL",102.5,282.010668280107,245.590637924716,0.870855841810858
"312",2000,"SNOW","ALL",107.5,186.789660172491,179.24986235399,0.959634822336852
"313",2000,"SNOW","ALL",112.5,192.928013895158,188.370759145611,0.976378470614311
"314",2000,"SNOW","ALL",117.5,143.46469094144,140.900270013325,0.982125072648279
"315",2000,"SNOW","ALL",122.5,112.783866134365,111.522754243038,0.988818330719172
"316",2000,"SNOW","ALL",127.5,24.8152902154242,24.6562689314626,0.993591802369378
"317",2000,"SNOW","ALL",132.5,8.15910173242941,8.12585598322128,0.995925317479988
"318",2000,"SNOW","ALL",137.5,0.781184183651693,0.778376730917041,0.996406157736671
"319",2001,"SNOW","ALL",12.5,296050.606217809,0.377667371793941,1.2756851830801e-06
"320",2001,"SNOW","ALL",17.5,8565.71791572868,1.09427176116833,0.000127750151468213
"321",2001,"SNOW","ALL",22.5,25320.6522822753,4.4759076158387,0.000176769048677781
"322",2001,"SNOW","ALL",27.5,5326.323145077,2.12155711271489,0.000398315508640476
"323",2001,"SNOW","ALL",32.5,2345.67897005863,14.3993588775279,0.00613867415845402
"324",2001,"SNOW","ALL",37.5,7606.36908135568,34.6744813529966,0.00455861147179787
"325",2001,"SNOW","ALL",42.5,8616.20462238673,103.162970966874,0.0119731338202942
"326",2001,"SNOW","ALL",47.5,3404.88581502539,97.6386636462358,0.0286760464081841
"327",2001,"SNOW","ALL",52.5,7851.81284882579,561.993066277042,0.0715749441686051
"328",2001,"SNOW","ALL",57.5,16438.4496702591,1982.21082619923,0.120583806013379
"329",2001,"SNOW","ALL",62.5,20261.9963536886,3667.94071848433,0.181025633133953
"330",2001,"SNOW","ALL",67.5,21387.9777939263,4790.17193927189,0.22396563085231
"331",2001,"SNOW","ALL",72.5,16968.9020372948,4771.79909471202,0.281208476790331
"332",2001,"SNOW","ALL",77.5,10847.8094377743,3544.08266374152,0.326709524542374
"333",2001,"SNOW","ALL",82.5,5844.54470071466,2001.7912233362,0.342505930888238
"334",2001,"SNOW","ALL",87.5,3066.00716426433,1130.00096782792,0.368557836719555
"335",2001,"SNOW","ALL",92.5,1791.1642720238,803.75545235941,0.448733522052259
"336",2001,"SNOW","ALL",97.5,1218.42742936902,722.077436194564,0.592630647332439
"337",2001,"SNOW","ALL",102.5,971.485986384666,792.83481542257,0.816105251680535
"338",2001,"SNOW","ALL",107.5,396.144757720293,362.284638361762,0.914525893127082
"339",2001,"SNOW","ALL",112.5,225.565441200764,217.474814930683,0.964131800390112
"340",2001,"SNOW","ALL",117.5,140.563234992366,137.087257686659,0.975271077775808
"341",2001,"SNOW","ALL",122.5,64.5895551723902,63.1668166662162,0.977972622626418
"342",2001,"SNOW","ALL",127.5,14.9378819534186,14.7411176853575,0.986827833512502
"343",2001,"SNOW","ALL",132.5,0.985755917896509,0.985137625561624,0.999372773397897
"344",2001,"SNOW","ALL",142.5,1.73902045416597,1.73819484198078,0.999525242970429
"345",2002,"SNOW","ALL",12.5,5809.01546947388,0.00073594500753594,1.26690144208308e-07
"346",2002,"SNOW","ALL",17.5,26213.5198274851,0.565876881320688,2.15872147290713e-05
"347",2002,"SNOW","ALL",22.5,15886.7331511281,1.76414043733563,0.000111044883838208
"348",2002,"SNOW","ALL",27.5,3376.88126739605,3.43813509632875,0.00101813917164459
"349",2002,"SNOW","ALL",32.5,2507.96988919557,1.7563475724212,0.000700306482939693
"350",2002,"SNOW","ALL",37.5,1294.36223106341,7.99936602041052,0.00618016025841429
"351",2002,"SNOW","ALL",42.5,1905.70211197293,28.7906749859379,0.0151076471002761
"352",2002,"SNOW","ALL",47.5,1889.02124685012,44.6061376748185,0.0236133594310798
"353",2002,"SNOW","ALL",52.5,3658.28574589723,162.749791459995,0.0444879932199169
"354",2002,"SNOW","ALL",57.5,3924.76476776186,341.266336623078,0.0869520485472788
"355",2002,"SNOW","ALL",62.5,4818.43886348886,650.502596191772,0.135002770528205
"356",2002,"SNOW","ALL",67.5,4014.28377695796,712.58658307821,0.177512757610328
"357",2002,"SNOW","ALL",72.5,4295.29781610881,1011.86048474676,0.235573999304995
"358",2002,"SNOW","ALL",77.5,3003.40624998518,883.032328532114,0.294010285334017
"359",2002,"SNOW","ALL",82.5,2549.06730508518,803.242748753119,0.315112412744346
"360",2002,"SNOW","ALL",87.5,2716.88190661791,913.145537599569,0.336100562698468
"361",2002,"SNOW","ALL",92.5,2391.85910436907,1005.01945159095,0.420183383609486
"362",2002,"SNOW","ALL",97.5,1710.61680318533,985.268001588451,0.575972362573424
"363",2002,"SNOW","ALL",102.5,1152.94282280423,894.384763496895,0.775740778993305
"364",2002,"SNOW","ALL",107.5,635.492252704656,575.664715651825,0.905856386449709
"365",2002,"SNOW","ALL",112.5,328.190464031613,312.007012756553,0.950688843678586
"366",2002,"SNOW","ALL",117.5,124.762312467154,120.336556135532,0.964526496470743
"367",2002,"SNOW","ALL",122.5,92.0094698893162,90.5937787775803,0.984613636906735
"368",2002,"SNOW","ALL",127.5,37.2207324567169,36.8803629867488,0.990855379582768
"369",2002,"SNOW","ALL",132.5,1.97151183579302,1.95238892342616,0.990300381656515
"370",2002,"SNOW","ALL",142.5,0.619066766639126,0.618571511391367,0.999199997036753
"371",2003,"SNOW","ALL",7.5,156161.955473673,0.0372759054566375,2.38700298952915e-07
"372",2003,"SNOW","ALL",12.5,71136.9483928596,1.37373796742662,1.93111737073684e-05
"373",2003,"SNOW","ALL",17.5,591159.010698198,36.0913961476048,6.10519259530165e-05
"374",2003,"SNOW","ALL",22.5,75940.6274252841,1.97265954131217,2.59763397827206e-05
"375",2003,"SNOW","ALL",27.5,23645.3369574129,2.34178107802307,9.90377545577295e-05
"376",2003,"SNOW","ALL",32.5,19313.7786283314,14.4117674417308,0.000746190982047924
"377",2003,"SNOW","ALL",37.5,10527.3926804369,33.9333036485401,0.00322333408457334
"378",2003,"SNOW","ALL",42.5,6829.66619013852,76.0031076993271,0.0111283781056634
"379",2003,"SNOW","ALL",47.5,12559.5211279853,448.181013603894,0.0356845622565377
"380",2003,"SNOW","ALL",52.5,9283.81227552386,682.899006737922,0.0735580369864154
"381",2003,"SNOW","ALL",57.5,8694.97118907961,1085.51734577792,0.124844271725853
"382",2003,"SNOW","ALL",62.5,6601.00968446426,892.005064116289,0.135131609671117
"383",2003,"SNOW","ALL",67.5,5944.38046006893,1024.55820120648,0.172357440458076
"384",2003,"SNOW","ALL",72.5,4230.81712376494,921.66671042268,0.217846029138339
"385",2003,"SNOW","ALL",77.5,3259.72203785944,867.593605248933,0.266155701367303
"386",2003,"SNOW","ALL",82.5,2304.31230238831,585.171736330793,0.253946366438391
"387",2003,"SNOW","ALL",87.5,1928.81170456278,524.026412139044,0.271683550498689
"388",2003,"SNOW","ALL",92.5,1989.04434032152,644.257820052189,0.323903196621573
"389",2003,"SNOW","ALL",97.5,1736.46051408974,799.123947615442,0.460202775203526
"390",2003,"SNOW","ALL",102.5,1010.57692414546,704.346699242928,0.696974849132364
"391",2003,"SNOW","ALL",107.5,779.995221111318,660.743075834313,0.847111697547201
"392",2003,"SNOW","ALL",112.5,591.708341644704,532.949311153272,0.900695957187106
"393",2003,"SNOW","ALL",117.5,365.488699783366,338.791837966678,0.926955712084912
"394",2003,"SNOW","ALL",122.5,181.899160518223,172.37996059604,0.947667708333215
"395",2003,"SNOW","ALL",127.5,44.858804621855,43.9119363394261,0.978892253362286
"396",2003,"SNOW","ALL",132.5,4.92877958948255,4.84347161008941,0.98269186563441
"397",2003,"SNOW","ALL",137.5,0.781184183651693,0.780462323383949,0.999075941010006
"398",2004,"SNOW","ALL",12.5,64320.891487531,0.167055671593441,2.59722257776582e-06
"399",2004,"SNOW","ALL",17.5,51931.8502474922,2.85370588022858,5.49509764552706e-05
"400",2004,"SNOW","ALL",22.5,95951.6766084991,3.362461992757,3.50432854495756e-05
"401",2004,"SNOW","ALL",27.5,26758.2668199028,18.772081550039,0.000701543253021019
"402",2004,"SNOW","ALL",32.5,55111.1132238499,156.125234967417,0.0028329174613706
"403",2004,"SNOW","ALL",37.5,40061.8136366823,513.390216854396,0.0128149519517587
"404",2004,"SNOW","ALL",42.5,10701.2085486075,216.640107141184,0.0202444524052728
"405",2004,"SNOW","ALL",47.5,8356.30845055416,241.449809655028,0.0288943151253609
"406",2004,"SNOW","ALL",52.5,9419.46261996307,705.109450728924,0.0748566536305962
"407",2004,"SNOW","ALL",57.5,10295.1973096368,1598.94158978652,0.155309465345539
"408",2004,"SNOW","ALL",62.5,14940.3814993634,3554.88509667768,0.237938040392687
